~,Name,Row_1,Column_1,Cell_1,Property_1,Value_1,Name_1,Desc_1,Section_1,Row_2,Column_2,Cell_2,Property_2,Value_2,Name_2,Desc_2,Section_2,Row_3,Column_3,Cell_3,Property_3,Value_3,Name_3,Desc_3,Section_3,Row_4,Column_4,Cell_4,Property_4,Value_4,Name_4,Desc_4,Section_4,Row_5,Column_5,Cell_5,Property_5,Value_5,Name_5,Desc_5,Section_5,Row_6,Column_6,Cell_6,Property_6,Value_6,Name_6,Desc_6,Section_6,Row_7,Column_7,Cell_7,Property_7,Value_7,Name_7,Desc_7,Section_7,Row_8,Column_8,Cell_8,Property_8,Value_8,Name_8,Desc_8,Section_8,Row_9,Column_9,Cell_9,Property_9,Value_9,Name_9,Desc_9,Section_9,Row_10,Column_10,Cell_10,Property_10,Value_10,Name_10,Desc_10,Section_10,Row_11,Column_11,Cell_11,Property_11,Value_11,Name_11,Desc_11,Section_11,Row_12,Column_12,Cell_12,Property_12,Value_12,Name_12,Desc_12,Section_12,Row_13,Column_13,Cell_13,Property_13,Value_13,Name_13,Desc_13,Section_13,Row_14,Column_14,Cell_14,Property_14,Value_14,Name_14,Desc_14,Section_14,Row_15,Column_15,Cell_15,Property_15,Value_15,Name_15,Desc_15,Section_15,Row_16,Column_16,Cell_16,Property_16,Value_16,Name_16,Desc_16,Section_16,Row_17,Column_17,Cell_17,Property_17,Value_17,Name_17,Desc_17,Section_17,Row_18,Column_18,Cell_18,Property_18,Value_18,Name_18,Desc_18,Section_18,Row_19,Column_19,Cell_19,Property_19,Value_19,Name_19,Desc_19,Section_19,Row_20,Column_20,Cell_20,Property_20,Value_20,Name_20,Desc_20,Section_20,Row_21,Column_21,Cell_21,Property_21,Value_21,Name_21,Desc_21,Section_21,Row_22,Column_22,Cell_22,Property_22,Value_22,Name_22,Desc_22,Section_22
wpn_bm16_alt,st_wpn_bm16_alt,1,1,1,st_prop_reliability,+10,st_up_bard_b1_name,st_up_bard_b1_descr,up_sect_firsta_bm16,1,2,1,ui_inv_accuracy,+20,st_up_bard_b2_name,st_up_bard_b2_descr,up_sect_firstc_bm16,2,1,1,st_prop_weight,-0.54,st_up_stvd_a1_name,st_up_stvd_a1_descr,up_sect_secona_bm16,2,2,1,ui_inv_handling,+15,st_up_stvd_b2_name,st_up_stvd_b2_descr,up_sect_seconc_bm16,2,2,2,st_prop_recoil,-10,st_up_stvd_b3_name,st_up_stvd_b3_descr,up_sect_second_bm16,3,1,1,st_prop_reliability,+10,st_up_autd_a1_name,st_up_autd_a1_descr,up_sect_thirda_bm16,3,2,1,st_prop_recoil,-10,st_up_autd_b1_name,st_up_autd_b1_descr,up_sect_thirdc_bm16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_bm16_full,st_wpn_bm16_full,1,1,1,st_prop_reliability,+10,st_up_bard_b1_name,st_up_bard_b1_descr,up_sect_firsta_toz34,1,2,1,ui_inv_accuracy,+5,st_up_bard_b2_name,st_up_bard_b2_descr,up_sect_firstc_toz34,2,1,1,st_prop_weight,-0.56,st_up_stvd_a1_name,st_up_stvd_a1_descr,up_sect_secona_toz34,2,2,1,ui_inv_handling,+15,st_up_stvd_b2_name,st_up_stvd_b2_descr,up_sect_seconc_toz34,2,2,2,st_prop_recoil,-10,st_up_stvd_b3_name,st_up_stvd_b3_descr,up_sect_second_toz34,3,1,1,st_prop_reliability,+10,st_up_autd_a1_name,st_up_autd_a1_descr,up_sect_thirda_toz34,3,2,1,st_prop_recoil,-10,st_up_autd_b1_name,st_up_autd_b1_descr,up_sect_thirdc_toz34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_bm16_full_alt,st_wpn_bm16_full_alt,1,1,1,st_prop_reliability,+10,st_up_bard_b1_name,st_up_bard_b1_descr,up_sect_firsta_toz34,1,2,1,ui_inv_accuracy,+5,st_up_bard_b2_name,st_up_bard_b2_descr,up_sect_firstc_toz34,2,1,1,st_prop_weight,-0.56,st_up_stvd_a1_name,st_up_stvd_a1_descr,up_sect_secona_toz34,2,2,1,ui_inv_handling,+15,st_up_stvd_b2_name,st_up_stvd_b2_descr,up_sect_seconc_toz34,2,2,2,st_prop_recoil,-10,st_up_stvd_b3_name,st_up_stvd_b3_descr,up_sect_second_toz34,3,1,1,st_prop_reliability,+10,st_up_autd_a1_name,st_up_autd_a1_descr,up_sect_thirda_toz34,3,2,1,st_prop_recoil,-10,st_up_autd_b1_name,st_up_autd_b1_descr,up_sect_thirdc_toz34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_colt1911,st_wpn_colt1911,1,1,1,ui_inv_rate_of_fire,+10,st_up_zatp_a1_name,st_up_zatp_a1_descr,up_sect_firsta_colt1911,1,2,1,st_prop_bullet_speed,+20,st_up_zatp_b1_name,st_up_zatp_b1_descr,up_sect_firstc_colt1911,1,2,2,st_prop_recoil,-10,st_up_zatp_b2_name,st_up_zatp_b2_descr,up_sect_firstd_colt1911,1,3,1,ui_inv_accuracy,+15,st_up_zatp_c3_name,st_up_zatp_c3_descr,up_sect_firste_colt1911,2,1,1,ui_inv_rate_of_fire,+10,st_up_barp_a3_name,st_up_barp_a3_descr,up_sect_secona_colt1911,2,2,1,st_prop_recoil,-10,st_up_barp_b5_name,st_up_barp_b5_descr,up_sect_seconc_colt1911,2,2,2,st_prop_reliability,+15,st_up_barp_b1_name,st_up_barp_b1_descr,up_sect_second_colt1911,2,3,1,ui_inv_rate_of_fire,+10,st_up_barp_c1_name,st_up_barp_c1_descr,up_sect_secone_colt1911,3,1,1,st_prop_weight,-0.44,st_up_stvp_b1_name,st_up_stvp_b1_descr,up_sect_thirda_colt1911,3,2,1,ui_inv_handling,+15,st_up_stvp_b2_name,st_up_stvp_b2_descr,up_sect_thirdc_colt1911,3,2,2,st_prop_recoil,-5,st_up_stvp_b3_name,st_up_stvp_b3_descr,up_sect_thirdd_colt1911,4,1,1,ui_inv_accuracy,+10,st_up_usmp_a1_name,st_up_usmp_a1_descr,up_sect_fourta_colt1911,4,2,1,st_prop_reliability,+15,st_up_usmp_b5_name,st_up_usmp_b5_descr,up_sect_fourtc_colt1911,5,1,1,st_prop_silencer,,st_up_add_a1_name,st_up_add_a1_descr,up_sect_fiftha_colt1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_colt1911_alt,st_wpn_colt1911_alt,1,1,1,ui_inv_rate_of_fire,+10,st_up_zatp_a1_name,st_up_zatp_a1_descr,up_sect_firsta_colt1911,1,2,1,st_prop_bullet_speed,+20,st_up_zatp_b1_name,st_up_zatp_b1_descr,up_sect_firstc_colt1911,1,2,2,st_prop_recoil,-10,st_up_zatp_b2_name,st_up_zatp_b2_descr,up_sect_firstd_colt1911,1,3,1,ui_inv_accuracy,+15,st_up_zatp_c3_name,st_up_zatp_c3_descr,up_sect_firste_colt1911,2,1,1,ui_inv_rate_of_fire,+10,st_up_barp_a3_name,st_up_barp_a3_descr,up_sect_secona_colt1911,2,2,1,st_prop_recoil,-10,st_up_barp_b5_name,st_up_barp_b5_descr,up_sect_seconc_colt1911,2,2,2,st_prop_reliability,+15,st_up_barp_b1_name,st_up_barp_b1_descr,up_sect_second_colt1911,2,3,1,ui_inv_rate_of_fire,+10,st_up_barp_c1_name,st_up_barp_c1_descr,up_sect_secone_colt1911,3,1,1,st_prop_weight,-0.44,st_up_stvp_b1_name,st_up_stvp_b1_descr,up_sect_thirda_colt1911,3,2,1,ui_inv_handling,+15,st_up_stvp_b2_name,st_up_stvp_b2_descr,up_sect_thirdc_colt1911,3,2,2,st_prop_recoil,-5,st_up_stvp_b3_name,st_up_stvp_b3_descr,up_sect_thirdd_colt1911,4,1,1,ui_inv_accuracy,+10,st_up_usmp_a1_name,st_up_usmp_a1_descr,up_sect_fourta_colt1911,4,2,1,st_prop_reliability,+15,st_up_usmp_b5_name,st_up_usmp_b5_descr,up_sect_fourtc_colt1911,5,1,1,st_prop_silencer,,st_up_add_a1_name,st_up_add_a1_descr,up_sect_fiftha_colt1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_colt1911_camo,st_wpn_colt1911_camo,1,1,1,ui_inv_rate_of_fire,+10,st_up_zatp_a1_name,st_up_zatp_a1_descr,up_sect_firsta_colt1911,1,2,1,st_prop_bullet_speed,+20,st_up_zatp_b1_name,st_up_zatp_b1_descr,up_sect_firstc_colt1911,1,2,2,st_prop_recoil,-10,st_up_zatp_b2_name,st_up_zatp_b2_descr,up_sect_firstd_colt1911,1,3,1,ui_inv_accuracy,+15,st_up_zatp_c3_name,st_up_zatp_c3_descr,up_sect_firste_colt1911,2,1,1,ui_inv_rate_of_fire,+10,st_up_barp_a3_name,st_up_barp_a3_descr,up_sect_secona_colt1911,2,2,1,st_prop_recoil,-10,st_up_barp_b5_name,st_up_barp_b5_descr,up_sect_seconc_colt1911,2,2,2,st_prop_reliability,+15,st_up_barp_b1_name,st_up_barp_b1_descr,up_sect_second_colt1911,2,3,1,ui_inv_rate_of_fire,+10,st_up_barp_c1_name,st_up_barp_c1_descr,up_sect_secone_colt1911,3,1,1,st_prop_weight,-0.44,st_up_stvp_b1_name,st_up_stvp_b1_descr,up_sect_thirda_colt1911,3,2,1,ui_inv_handling,+15,st_up_stvp_b2_name,st_up_stvp_b2_descr,up_sect_thirdc_colt1911,3,2,2,st_prop_recoil,-5,st_up_stvp_b3_name,st_up_stvp_b3_descr,up_sect_thirdd_colt1911,4,1,1,ui_inv_accuracy,+10,st_up_usmp_a1_name,st_up_usmp_a1_descr,up_sect_fourta_colt1911,4,2,1,st_prop_reliability,+15,st_up_usmp_b5_name,st_up_usmp_b5_descr,up_sect_fourtc_colt1911,5,1,1,st_prop_silencer,,st_up_add_a1_name,st_up_add_a1_descr,up_sect_fiftha_colt1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_colt1911_custom,st_wpn_colt1911_custom,1,1,1,ui_inv_rate_of_fire,+10,st_up_zatp_a1_name,st_up_zatp_a1_descr,up_sect_firsta_colt1911,1,2,1,st_prop_bullet_speed,+20,st_up_zatp_b1_name,st_up_zatp_b1_descr,up_sect_firstc_colt1911,1,2,2,st_prop_recoil,-10,st_up_zatp_b2_name,st_up_zatp_b2_descr,up_sect_firstd_colt1911,1,3,1,ui_inv_accuracy,+15,st_up_zatp_c3_name,st_up_zatp_c3_descr,up_sect_firste_colt1911,2,1,1,ui_inv_rate_of_fire,+10,st_up_barp_a3_name,st_up_barp_a3_descr,up_sect_secona_colt1911,2,2,1,st_prop_recoil,-10,st_up_barp_b5_name,st_up_barp_b5_descr,up_sect_seconc_colt1911,2,2,2,st_prop_reliability,+15,st_up_barp_b1_name,st_up_barp_b1_descr,up_sect_second_colt1911,2,3,1,ui_inv_rate_of_fire,+10,st_up_barp_c1_name,st_up_barp_c1_descr,up_sect_secone_colt1911,3,1,1,st_prop_weight,-0.44,st_up_stvp_b1_name,st_up_stvp_b1_descr,up_sect_thirda_colt1911,3,2,1,ui_inv_handling,+15,st_up_stvp_b2_name,st_up_stvp_b2_descr,up_sect_thirdc_colt1911,3,2,2,st_prop_recoil,-5,st_up_stvp_b3_name,st_up_stvp_b3_descr,up_sect_thirdd_colt1911,4,1,1,ui_inv_accuracy,+10,st_up_usmp_a1_name,st_up_usmp_a1_descr,up_sect_fourta_colt1911,4,2,1,st_prop_reliability,+15,st_up_usmp_b5_name,st_up_usmp_b5_descr,up_sect_fourtc_colt1911,5,1,1,st_prop_silencer,,st_up_add_a1_name,st_up_add_a1_descr,up_sect_fiftha_colt1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_colt1911_duty,st_wpn_colt1911_duty,1,1,1,ui_inv_rate_of_fire,+10,st_up_zatp_a1_name,st_up_zatp_a1_descr,up_sect_firsta_colt1911,1,2,1,st_prop_bullet_speed,+20,st_up_zatp_b1_name,st_up_zatp_b1_descr,up_sect_firstc_colt1911,1,2,2,st_prop_recoil,-10,st_up_zatp_b2_name,st_up_zatp_b2_descr,up_sect_firstd_colt1911,1,3,1,ui_inv_accuracy,+15,st_up_zatp_c3_name,st_up_zatp_c3_descr,up_sect_firste_colt1911,2,1,1,ui_inv_rate_of_fire,+10,st_up_barp_a3_name,st_up_barp_a3_descr,up_sect_secona_colt1911,2,2,1,st_prop_recoil,-10,st_up_barp_b5_name,st_up_barp_b5_descr,up_sect_seconc_colt1911,2,2,2,st_prop_reliability,+15,st_up_barp_b1_name,st_up_barp_b1_descr,up_sect_second_colt1911,2,3,1,ui_inv_rate_of_fire,+10,st_up_barp_c1_name,st_up_barp_c1_descr,up_sect_secone_colt1911,3,1,1,st_prop_weight,-0.44,st_up_stvp_b1_name,st_up_stvp_b1_descr,up_sect_thirda_colt1911,3,2,1,ui_inv_handling,+15,st_up_stvp_b2_name,st_up_stvp_b2_descr,up_sect_thirdc_colt1911,3,2,2,st_prop_recoil,-5,st_up_stvp_b3_name,st_up_stvp_b3_descr,up_sect_thirdd_colt1911,4,1,1,ui_inv_accuracy,+10,st_up_usmp_a1_name,st_up_usmp_a1_descr,up_sect_fourta_colt1911,4,2,1,st_prop_reliability,+15,st_up_usmp_b5_name,st_up_usmp_b5_descr,up_sect_fourtc_colt1911,5,1,1,st_prop_silencer,,st_up_add_a1_name,st_up_add_a1_descr,up_sect_fiftha_colt1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_colt1911_merc,st_wpn_colt1911_merc,1,1,1,ui_inv_rate_of_fire,+10,st_up_zatp_a1_name,st_up_zatp_a1_descr,up_sect_firsta_colt1911,1,2,1,st_prop_bullet_speed,+20,st_up_zatp_b1_name,st_up_zatp_b1_descr,up_sect_firstc_colt1911,1,2,2,st_prop_recoil,-10,st_up_zatp_b2_name,st_up_zatp_b2_descr,up_sect_firstd_colt1911,1,3,1,ui_inv_accuracy,+15,st_up_zatp_c3_name,st_up_zatp_c3_descr,up_sect_firste_colt1911,2,1,1,ui_inv_rate_of_fire,+10,st_up_barp_a3_name,st_up_barp_a3_descr,up_sect_secona_colt1911,2,2,1,st_prop_recoil,-10,st_up_barp_b5_name,st_up_barp_b5_descr,up_sect_seconc_colt1911,2,2,2,st_prop_reliability,+15,st_up_barp_b1_name,st_up_barp_b1_descr,up_sect_second_colt1911,2,3,1,ui_inv_rate_of_fire,+10,st_up_barp_c1_name,st_up_barp_c1_descr,up_sect_secone_colt1911,3,1,1,st_prop_weight,-0.44,st_up_stvp_b1_name,st_up_stvp_b1_descr,up_sect_thirda_colt1911,3,2,1,ui_inv_handling,+15,st_up_stvp_b2_name,st_up_stvp_b2_descr,up_sect_thirdc_colt1911,3,2,2,st_prop_recoil,-5,st_up_stvp_b3_name,st_up_stvp_b3_descr,up_sect_thirdd_colt1911,4,1,1,ui_inv_accuracy,+10,st_up_usmp_a1_name,st_up_usmp_a1_descr,up_sect_fourta_colt1911,4,2,1,st_prop_reliability,+15,st_up_usmp_b5_name,st_up_usmp_b5_descr,up_sect_fourtc_colt1911,5,1,1,st_prop_silencer,,st_up_add_a1_name,st_up_add_a1_descr,up_sect_fiftha_colt1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_colt1911_modern,st_wpn_colt1911_modern,1,1,1,ui_inv_rate_of_fire,+10,st_up_zatp_a1_name,st_up_zatp_a1_descr,up_sect_firsta_colt1911,1,2,1,st_prop_bullet_speed,+20,st_up_zatp_b1_name,st_up_zatp_b1_descr,up_sect_firstc_colt1911,1,2,2,st_prop_recoil,-10,st_up_zatp_b2_name,st_up_zatp_b2_descr,up_sect_firstd_colt1911,1,3,1,ui_inv_accuracy,+15,st_up_zatp_c3_name,st_up_zatp_c3_descr,up_sect_firste_colt1911,2,1,1,ui_inv_rate_of_fire,+10,st_up_barp_a3_name,st_up_barp_a3_descr,up_sect_secona_colt1911,2,2,1,st_prop_recoil,-10,st_up_barp_b5_name,st_up_barp_b5_descr,up_sect_seconc_colt1911,2,2,2,st_prop_reliability,+15,st_up_barp_b1_name,st_up_barp_b1_descr,up_sect_second_colt1911,2,3,1,ui_inv_rate_of_fire,+10,st_up_barp_c1_name,st_up_barp_c1_descr,up_sect_secone_colt1911,3,1,1,st_prop_weight,-0.44,st_up_stvp_b1_name,st_up_stvp_b1_descr,up_sect_thirda_colt1911,3,2,1,ui_inv_handling,+15,st_up_stvp_b2_name,st_up_stvp_b2_descr,up_sect_thirdc_colt1911,3,2,2,st_prop_recoil,-5,st_up_stvp_b3_name,st_up_stvp_b3_descr,up_sect_thirdd_colt1911,4,1,1,ui_inv_accuracy,+10,st_up_usmp_a1_name,st_up_usmp_a1_descr,up_sect_fourta_colt1911,4,2,1,st_prop_reliability,+15,st_up_usmp_b5_name,st_up_usmp_b5_descr,up_sect_fourtc_colt1911,5,1,1,st_prop_silencer,,st_up_add_a1_name,st_up_add_a1_descr,up_sect_fiftha_colt1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_colt1911_new,st_wpn_colt1911_new,1,1,1,ui_inv_rate_of_fire,+10,st_up_zatp_a1_name,st_up_zatp_a1_descr,up_sect_firsta_colt1911,1,2,1,st_prop_bullet_speed,+20,st_up_zatp_b1_name,st_up_zatp_b1_descr,up_sect_firstc_colt1911,1,2,2,st_prop_recoil,-10,st_up_zatp_b2_name,st_up_zatp_b2_descr,up_sect_firstd_colt1911,1,3,1,ui_inv_accuracy,+15,st_up_zatp_c3_name,st_up_zatp_c3_descr,up_sect_firste_colt1911,2,1,1,ui_inv_rate_of_fire,+10,st_up_barp_a3_name,st_up_barp_a3_descr,up_sect_secona_colt1911,2,2,1,st_prop_recoil,-10,st_up_barp_b5_name,st_up_barp_b5_descr,up_sect_seconc_colt1911,2,2,2,st_prop_reliability,+15,st_up_barp_b1_name,st_up_barp_b1_descr,up_sect_second_colt1911,2,3,1,ui_inv_rate_of_fire,+10,st_up_barp_c1_name,st_up_barp_c1_descr,up_sect_secone_colt1911,3,1,1,st_prop_weight,-0.44,st_up_stvp_b1_name,st_up_stvp_b1_descr,up_sect_thirda_colt1911,3,2,1,ui_inv_handling,+15,st_up_stvp_b2_name,st_up_stvp_b2_descr,up_sect_thirdc_colt1911,3,2,2,st_prop_recoil,-5,st_up_stvp_b3_name,st_up_stvp_b3_descr,up_sect_thirdd_colt1911,4,1,1,ui_inv_accuracy,+10,st_up_usmp_a1_name,st_up_usmp_a1_descr,up_sect_fourta_colt1911,4,2,1,st_prop_reliability,+15,st_up_usmp_b5_name,st_up_usmp_b5_descr,up_sect_fourtc_colt1911,5,1,1,st_prop_silencer,,st_up_add_a1_name,st_up_add_a1_descr,up_sect_fiftha_colt1911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_colt_kimber,st_wpn_colt_kimber,1,1,1,ui_inv_rate_of_fire,+10,st_up_zatp_a1_name,st_up_zatp_a1_descr,up_sect_firsta_colt1911,1,2,1,st_prop_bullet_speed,+20,st_up_zatp_b1_name,st_up_zatp_b1_descr,up_sect_firstc_colt1911,1,2,2,st_prop_recoil,-10,st_up_zatp_b2_name,st_up_zatp_b2_descr,up_sect_firstd_colt1911,1,3,1,ui_inv_accuracy,+15,st_up_zatp_c3_name,st_up_zatp_c3_descr,up_sect_firste_colt1911,2,1,1,ui_inv_rate_of_fire,+10,st_up_barp_a3_name,st_up_barp_a3_descr,up_sect_secona_colt1911,2,2,1,st_prop_recoil,-10,st_up_barp_b5_name,st_up_barp_b5_descr,up_sect_seconc_colt1911,2,2,2,st_prop_reliability,+15,st_up_barp_b1_name,st_up_barp_b1_descr,up_sect_second_colt1911,2,3,1,ui_inv_rate_of_fire,+10,st_up_barp_c1_name,st_up_barp_c1_descr,up_sect_secone_colt1911,3,1,1,st_prop_weight,-0.44,st_up_stvp_b1_name,st_up_stvp_b1_descr,up_sect_thirda_colt1911,3,2,1,ui_inv_handling,+15,st_up_stvp_b2_name,st_up_stvp_b2_descr,up_sect_thirdc_colt1911,3,2,2,st_prop_recoil,-5,st_up_stvp_b3_name,st_up_stvp_b3_descr,up_sect_thirdd_colt1911,4,1,1,ui_inv_accuracy,+10,st_up_usmp_a1_name,st_up_usmp_a1_descr,up_sect_fourta_colt1911,4,2,1,st_semi_auto_fire,,st_up_zatp_c7_name,st_up_zatp_c7_descr,up_sect_fourtc_colt_kimber,5,1,1,st_prop_recoil,-15,st_up_stvp_b3_name,st_up_stvp_b3_descr,up_sect_fiftha_colt_kimber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_cz52,st_wpn_cz52,1,1,1,ui_inv_rate_of_fire,+10,st_up_zatp_a1_name,st_up_zatp_a1_descr,up_sect_firsta_tt33,1,2,1,st_prop_bullet_speed,+20,st_up_zatp_b1_name,st_up_zatp_b1_descr,up_sect_firstc_tt33,1,2,2,st_prop_recoil,-10,st_up_zatp_b2_name,st_up_zatp_b2_descr,up_sect_firstd_tt33,1,3,1,ui_inv_rate_of_fire,+10,st_up_zatp_a1_name,st_up_zatp_a1_descr,up_sect_firste_tt33,2,1,1,st_prop_bullet_speed,+10,st_up_barp_a1_name,st_up_barp_a1_descr,up_sect_secona_tt33,2,2,1,st_prop_reliability,+15,st_up_barp_b1_name,st_up_barp_b1_descr,up_sect_seconc_tt33,3,1,1,st_prop_weight,-0.28,st_up_stvp_b1_name,st_up_stvp_b1_descr,up_sect_thirda_tt33,3,2,1,ui_inv_handling,+15,st_up_stvp_b2_name,st_up_stvp_b2_descr,up_sect_thirdc_tt33,3,2,2,st_prop_recoil,-10,st_up_stvp_b3_name,st_up_stvp_b3_descr,up_sect_thirdd_tt33,4,1,1,ui_inv_accuracy,+10,st_up_usmp_b1_name,st_up_usmp_b1_descr,up_sect_fourta_tt33,4,2,1,ui_inv_handling,+15,st_up_stvp_b2_name,st_up_stvp_b2_descr,up_sect_fourtc_tt33,5,1,1,ui_inv_rate_of_fire,+10,st_up_zatp_c1_name,st_up_zatp_c1_descr,up_sect_fiftha_tt33,5,2,1,st_prop_reliability,+15,st_up_usmp_b5_name,st_up_usmp_b5_descr,up_sect_fifthc_tt33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_cz75,st_wpn_cz75,1,1,1,ui_inv_rate_of_fire,+10,st_up_zatp_a1_name,st_up_zatp_a1_descr,up_sect_firsta_cz75,1,2,1,st_prop_reliability,+15,st_up_zatp_b5_name,st_up_zatp_b5_descr,up_sect_firstc_cz75,1,2,2,st_prop_recoil,-10,st_up_zatp_b7_name,st_up_zatp_b7_descr,up_sect_firstd_cz75,1,3,1,st_semi_auto_fire,,st_up_zatp_c7_name,st_up_zatp_c7_descr,up_sect_firste_cz75,2,1,1,ui_inv_rate_of_fire,+10,st_up_barp_a3_name,st_up_barp_a3_descr,up_sect_secona_cz75,2,2,1,st_prop_bullet_speed,+20,st_up_barp_b4_name,st_up_barp_b4_descr,up_sect_seconc_cz75,2,2,2,st_prop_reliability,+15,st_up_barp_b1_name,st_up_barp_b1_descr,up_sect_second_cz75,2,3,1,ui_inv_rate_of_fire,+15,st_up_barp_c1_name,st_up_barp_c1_descr,up_sect_secone_cz75,3,1,1,st_prop_reliability,+10,st_up_stvp_a2_name,st_up_stvp_a2_descr,up_sect_thirda_cz75,3,2,1,ui_inv_handling,+15,st_up_stvp_b5_name,st_up_stvp_b5_descr,up_sect_thirdc_cz75,3,2,2,st_prop_recoil,-10,st_up_stvp_b3_name,st_up_stvp_b3_descr,up_sect_thirdd_cz75,4,1,1,ui_inv_accuracy,+10,st_up_usmp_b1_name,st_up_usmp_b1_descr,up_sect_fourta_cz75,4,2,1,st_prop_reliability,+15,st_up_usmp_b4_name,st_up_usmp_b4_descr,up_sect_fourtc_cz75,5,1,1,ui_inv_rate_of_fire,+10,st_up_zatp_a1_name,st_up_zatp_a1_descr,up_sect_fiftha_cz75,5,2,1,st_prop_calibre,"9x18",st_up_add_b3_name,st_up_add_b3_descr,up_sect_fifthc_cz75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_cz75_auto,st_wpn_cz75_auto,1,1,1,ui_inv_rate_of_fire,+10,st_up_zatp_a1_name,st_up_zatp_a1_descr,up_sect_firsta_cz75,1,2,1,st_prop_reliability,+15,st_up_zatp_b5_name,st_up_zatp_b5_descr,up_sect_firstc_cz75,1,2,2,st_prop_recoil,-10,st_up_zatp_b7_name,st_up_zatp_b7_descr,up_sect_firstd_cz75,1,3,1,st_semi_auto_fire,,st_up_zatp_c7_name,st_up_zatp_c7_descr,up_sect_firste_cz75_auto,2,1,1,ui_inv_rate_of_fire,+10,st_up_barp_a3_name,st_up_barp_a3_descr,up_sect_secona_cz75,2,2,1,st_prop_bullet_speed,+20,st_up_barp_b4_name,st_up_barp_b4_descr,up_sect_seconc_cz75,2,2,2,st_prop_reliability,+15,st_up_barp_b1_name,st_up_barp_b1_descr,up_sect_second_cz75,2,3,1,ui_inv_rate_of_fire,+15,st_up_barp_c1_name,st_up_barp_c1_descr,up_sect_secone_cz75,3,1,1,st_prop_reliability,+10,st_up_stvp_a2_name,st_up_stvp_a2_descr,up_sect_thirda_cz75,3,2,1,ui_inv_handling,+15,st_up_stvp_b5_name,st_up_stvp_b5_descr,up_sect_thirdc_cz75,3,2,2,st_prop_recoil,-10,st_up_stvp_b3_name,st_up_stvp_b3_descr,up_sect_thirdd_cz75,4,1,1,ui_inv_accuracy,+10,st_up_usmp_b1_name,st_up_usmp_b1_descr,up_sect_fourta_cz75,4,2,1,st_prop_reliability,+15,st_up_usmp_b4_name,st_up_usmp_b4_descr,up_sect_fourtc_cz75,5,1,1,ui_inv_rate_of_fire,+10,st_up_zatp_a1_name,st_up_zatp_a1_descr,up_sect_fiftha_cz75,5,2,1,st_prop_calibre,"9x18",st_up_add_b3_name,st_up_add_b3_descr,up_sect_fifthc_cz75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
