Section,Type,Key_1,Value_1,Key_2,Value_2,Key_3,Value_3,Key_4,Value_4,Key_5,Value_5,Key_6,Value_6,Key_7,Value_7,Key_8,Value_8,Key_9,Value_9,Key_10,Value_10,Key_11,Value_11,Key_12,Value_12,Key_13,Value_13,Key_14,Value_14,Key_15,Value_15,Key_16,Value_16
up_sect_fifthc_mp5,weapon,ammo_class,"ammo-9x18-fmj;ammo-9x18-fmj;ammo-9x18-fmj;ammo-9x18-pmm;ammo-9x18-pmm;ammo-9x18-pmm;ammo-9x18-ap;ammo-9x18-ap;ammo-9x18-ap",condition_queue_shot_dec,"0.0001",condition_shot_dec,"0.0001",cost,"4670",misfire_end_prob,"0.005",misfire_start_prob,"0.0005",value,""9x18"",,,,,,,,,,,,,,,,,,
up_sect_fifthc_mp5_nimble,weapon,cam_dispersion,"-0.038",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.025",cost,"4690",fire_modes,"1,3,-1",,,,,,,,,,,,,,,,,,,,,,
up_sect_fifthc_p90,weapon,cost,"5350",fire_dispersion_base,"-0.03",inv_weight,"0.15",value,"15",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fifthc_pm,weapon,ammo_class,"ammo-9x19-fmj;ammo-9x19-fmj;ammo-9x19-fmj;ammo-9x19-pbp;ammo-9x19-pbp;ammo-9x19-pbp;ammo-9x19-ap;ammo-9x19-ap;ammo-9x19-ap",condition_queue_shot_dec,"0.00012",condition_shot_dec,"0.00012",cost,"1890",inv_weight,"0.06",misfire_end_prob,"0.008",misfire_start_prob,"0.0008",value,""9x19"",,,,,,,,,,,,,,,,
up_sect_fifthc_pp2000,weapon,ammo_class,"ammo-9x18-fmj;ammo-9x18-fmj;ammo-9x18-fmj;ammo-9x18-pmm;ammo-9x18-pmm;ammo-9x18-pmm;ammo-9x18-ap;ammo-9x18-ap;ammo-9x18-ap",condition_queue_shot_dec,"0.0001",condition_shot_dec,"0.0001",cost,"4670",misfire_end_prob,"0.005",misfire_start_prob,"0.0005",value,""9x18"",,,,,,,,,,,,,,,,,,
up_sect_fifthc_rpk74,weapon,ammo_class,"ammo-5.56x45-fmj;ammo-5.56x45-fmj;ammo-5.56x45-fmj;ammo-5.56x45-ss190;ammo-5.56x45-ss190;ammo-5.56x45-ss190;ammo-5.56x45-ap;ammo-5.56x45-ap;ammo-5.56x45-ap",condition_queue_shot_dec,"0.0001",condition_shot_dec,"0.0001",cost,"5380",inv_weight,"0.15",misfire_end_prob,"0.005",misfire_start_prob,"0.0005",value,""5.56x45"",,,,,,,,,,,,,,,,
up_sect_fifthc_sig550_sniper,weapon,cost,"6920",inv_weight,"0.05",scope_dynamic_zoom,"on",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_fifthc_tt33,weapon,condition_queue_shot_dec,"-0.0002",condition_shot_dec,"-0.0002",cost,"2280",inv_weight,"0.05",misfire_end_prob,"-0.01",misfire_start_prob,"-0.001",value,"15",,,,,,,,,,,,,,,,,,
up_sect_fifthc_ump45,weapon,PDM_disp_accel_factor,"-0.4",PDM_disp_base,"-0.1",PDM_disp_vel_factor,"-0.4",cost,"3580",crosshair_inertion,"-0.5",inv_weight,"-0.1",value,"15",,,,,,,,,,,,,,,,,,
up_sect_firsta_9a91,weapon,PDM_disp_accel_factor,"-0.4",PDM_disp_base,"-0.1",PDM_disp_vel_factor,"-0.4",cost,"3580",crosshair_inertion,"-0.5",inv_weight,"0.05",value,"10",,,,,,,,,,,,,,,,,,
up_sect_firsta_abakan,weapon,cam_dispersion,"-0.105",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.11",cost,"3250",value,"-10",zoom_cam_dispersion,"-0.095",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.095",,,,,,,,,,,,,,,,
up_sect_firsta_ace21,weapon,cam_dispersion,"-0.057",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.07",cost,"2730",inv_weight,"0.1",value,"-5",zoom_cam_dispersion,"-0.047",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.065",,,,,,,,,,,,,,
up_sect_firsta_aek971,weapon,condition_queue_shot_dec,"-0.0001",condition_shot_dec,"-0.0001",cost,"3550",inv_weight,"0.15",misfire_end_prob,"-0.015",misfire_start_prob,"-0.0015",value,"15",,,,,,,,,,,,,,,,,,
up_sect_firsta_ak102,weapon,cost,"2230",inv_weight,"0.1",rpm,"32",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_ak103,weapon,cam_dispersion,"-0.14",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.138",cost,"3290",inv_weight,"0.25",value,"-10",zoom_cam_dispersion,"-0.11",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.128",,,,,,,,,,,,,,
up_sect_firsta_ak104,weapon,cost,"2230",inv_weight,"0.1",rpm,"32",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_ak74,weapon,cam_dispersion,"-0.093",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.115",cost,"3480",inv_weight,"0.25",value,"-10",zoom_cam_dispersion,"-0.075",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.105",,,,,,,,,,,,,,
up_sect_firsta_ak74_old,weapon,cam_dispersion,"-0.093",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.115",cost,"3480",inv_weight,"0.25",value,"-10",zoom_cam_dispersion,"-0.075",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.105",,,,,,,,,,,,,,
up_sect_firsta_ak74m,weapon,cost,"3750",inv_weight,"0.1",rpm,"30",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_ak74u,weapon,cost,"2230",inv_weight,"0.1",rpm,"32",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_akm,weapon,cam_dispersion,"-0.14",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.138",cost,"3290",inv_weight,"0.25",value,"-10",zoom_cam_dispersion,"-0.11",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.128",,,,,,,,,,,,,,
up_sect_firsta_aug,weapon,condition_queue_shot_dec,"-0.0001",condition_shot_dec,"-0.0001",cost,"3660",inv_weight,"0.1",misfire_end_prob,"-0.007",misfire_start_prob,"-0.0004",value,"10",,,,,,,,,,,,,,,,,,
up_sect_firsta_beretta,weapon,cost,"1480",inv_weight,"0.08",rpm,"27",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_bizon,weapon,cam_dispersion,"-0.044",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.122",cost,"2680",inv_weight,"0.15",value,"-10",zoom_cam_dispersion,"-0.037",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.117",,,,,,,,,,,,,,
up_sect_firsta_bm16,weapon,condition_queue_shot_dec,"-0.0002",condition_shot_dec,"-0.0005",cost,"1260",inv_weight,"0.15",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_colt1911,weapon,cost,"1860",inv_weight,"0.09",rpm,"40",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_cz75,weapon,cost,"1580",inv_weight,"0.08",rpm,"27",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_desert_eagle,weapon,cost,"3340",inv_weight,"0.15",rpm,"38",value,"20",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_dynamo_hand,weapon,condition_shot_dec,"-0.001",cost,"2500",,,,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_fn2000,weapon,condition_queue_shot_dec,"-0.0001",condition_shot_dec,"-0.0001",cost,"3720",inv_weight,"0.1",misfire_end_prob,"-0.016",misfire_start_prob,"-0.001",value,"10",,,,,,,,,,,,,,,,,,
up_sect_firsta_fn2000_nimble,weapon,condition_queue_shot_dec,"-0.0001",condition_shot_dec,"-0.0001",cost,"3720",inv_weight,"0.1",misfire_end_prob,"-0.016",misfire_start_prob,"-0.001",value,"10",,,,,,,,,,,,,,,,,,
up_sect_firsta_fn57,weapon,bullet_speed,"30",cost,"2320",inv_weight,"0.08",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_fnp45,weapon,cost,"1970",inv_weight,"0.07",rpm,"20",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_fnx45,weapon,cost,"1970",inv_weight,"0.07",rpm,"20",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_fort,weapon,cost,"1180",inv_weight,"0.04",rpm,"24",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_g3,weapon,cost,"3540",inv_weight,"0.15",rpm,"45",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_g36,weapon,condition_queue_shot_dec,"-0.0002",condition_shot_dec,"-0.0002",cost,"3980",inv_weight,"0.1",misfire_end_prob,"-0.025",misfire_start_prob,"-0.0015",value,"15",,,,,,,,,,,,,,,,,,
up_sect_firsta_g3sg1,weapon,cam_dispersion,"-0.12",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.095",cost,"3880",inv_weight,"0.15",value,"-10",zoom_cam_dispersion,"-0.09",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.09",,,,,,,,,,,,,,
up_sect_firsta_g43,weapon,condition_queue_shot_dec,"-0.0003",condition_shot_dec,"-0.0003",cost,"1480",inv_weight,"0.14",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_galil,weapon,cam_dispersion,"-0.093",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.115",cost,"3780",inv_weight,"0.25",value,"-10",zoom_cam_dispersion,"-0.075",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.105",,,,,,,,,,,,,,
up_sect_firsta_glock,weapon,cost,"1580",inv_weight,"0.08",rpm,"27",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_groza,weapon,cost,"3680",inv_weight,"0.1",rpm,"35",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_hpsa,weapon,cost,"1280",inv_weight,"0.04",rpm,"23",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_k98,weapon,condition_queue_shot_dec,"-0.0005",condition_shot_dec,"-0.0005",cost,"2580",inv_weight,"0.09",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_kiparis,weapon,cost,"1580",inv_weight,"0.08",rpm,"27",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_l85,weapon,condition_queue_shot_dec,"-0.0001",condition_shot_dec,"-0.0001",cost,"3660",inv_weight,"0.1",misfire_end_prob,"-0.007",misfire_start_prob,"-0.0004",value,"10",,,,,,,,,,,,,,,,,,
up_sect_firsta_l96a1,weapon,PDM_disp_accel_factor,"-0.3",PDM_disp_base,"-0.2",PDM_disp_vel_factor,"-0.3",cost,"4460",crosshair_inertion,"-0.5",inv_weight,"-0.214",value,"10",,,,,,,,,,,,,,,,,,
up_sect_firsta_lr300,weapon,condition_queue_shot_dec,"-0.0001",condition_shot_dec,"-0.0001",cost,"3640",inv_weight,"0.1",misfire_end_prob,"-0.012",misfire_start_prob,"-0.0007",value,"10",,,,,,,,,,,,,,,,,,
up_sect_firsta_m24,weapon,PDM_disp_accel_factor,"-0.3",PDM_disp_base,"-0.2",PDM_disp_vel_factor,"-0.3",cost,"4460",crosshair_inertion,"-0.5",inv_weight,"-0.21",value,"10",,,,,,,,,,,,,,,,,,
up_sect_firsta_m249,weapon,cam_dispersion,"-0.115",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.221",cost,"5160",inv_weight,"0.15",value,"-15",zoom_cam_dispersion,"-0.088",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.193",,,,,,,,,,,,,,
up_sect_firsta_m4,weapon,condition_queue_shot_dec,"-0.0001",condition_shot_dec,"-0.0001",cost,"3640",inv_weight,"0.1",misfire_end_prob,"-0.012",misfire_start_prob,"-0.0007",value,"10",,,,,,,,,,,,,,,,,,
up_sect_firsta_m98b,weapon,PDM_disp_accel_factor,"-0.3",PDM_disp_base,"-0.2",PDM_disp_vel_factor,"-0.3",cost,"4460",crosshair_inertion,"-0.5",inv_weight,"-0.214",value,"10",,,,,,,,,,,,,,,,,,
up_sect_firsta_mosin,weapon,condition_queue_shot_dec,"-0.0005",condition_shot_dec,"-0.0005",cost,"2580",inv_weight,"0.09",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_mossberg590,weapon,condition_queue_shot_dec,"-0.00015",condition_shot_dec,"-0.00015",cost,"2150",inv_weight,"0.12",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_mp133,weapon,condition_queue_shot_dec,"-0.00015",condition_shot_dec,"-0.00015",cost,"2150",inv_weight,"0.12",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_mp153,weapon,condition_queue_shot_dec,"-0.0001",condition_shot_dec,"-0.0001",cost,"2480",inv_weight,"0.14",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_mp412,weapon,PDM_disp_accel_factor,"-0.35",PDM_disp_base,"-0.15",PDM_disp_vel_factor,"-0.35",cost,"2280",crosshair_inertion,"-0.7",inv_weight,"-0.06",value,"15",,,,,,,,,,,,,,,,,,
up_sect_firsta_mp5,weapon,cam_dispersion,"-0.044",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.122",cost,"2680",inv_weight,"0.15",value,"-10",zoom_cam_dispersion,"-0.037",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.117",,,,,,,,,,,,,,
up_sect_firsta_p90,weapon,cam_dispersion,"-0.044",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.122",cost,"3280",inv_weight,"0.15",value,"-10",zoom_cam_dispersion,"-0.037",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.117",,,,,,,,,,,,,,
up_sect_firsta_pb,weapon,cost,"1250",inv_weight,"0.02",rpm,"27",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_pkm,weapon,condition_queue_shot_dec,"-8e-05",condition_shot_dec,"-8e-05",cost,"4840",inv_weight,"0.12",misfire_end_prob,"-0.005",misfire_start_prob,"-0.0004",value,"10",,,,,,,,,,,,,,,,,,
up_sect_firsta_pm,weapon,cost,"990",inv_weight,"0.03",rpm,"28",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_ppsh41,weapon,cam_dispersion,"-0.093",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.226",cost,"4480",inv_weight,"0.12",value,"-15",zoom_cam_dispersion,"-0.071",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.022",,,,,,,,,,,,,,
up_sect_firsta_protecta,weapon,condition_queue_shot_dec,"-0.0002",condition_shot_dec,"-0.0002",cost,"2690",inv_weight,"0.1",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_remi700,weapon,PDM_disp_accel_factor,"-0.3",PDM_disp_base,"-0.2",PDM_disp_vel_factor,"-0.3",cost,"4460",crosshair_inertion,"-0.5",inv_weight,"-0.24",value,"10",,,,,,,,,,,,,,,,,,
up_sect_firsta_saiga12,weapon,cost,"3230",inv_weight,"0.1",rpm,"35",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_scar,weapon,cost,"6050",inv_weight,"0.1",rpm,"35",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_sig220,weapon,cost,"1460",inv_weight,"0.1",rpm,"20",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_sig550,weapon,cost,"4050",inv_weight,"0.1",rpm,"35",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_sig550_sniper,weapon,cost,"4050",inv_weight,"0.1",rpm,"20",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_sig552,weapon,cost,"4050",inv_weight,"0.1",rpm,"35",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_sks,weapon,condition_queue_shot_dec,"-0.00025",condition_shot_dec,"-0.00025",cost,"2680",inv_weight,"0.2",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_spas12,weapon,condition_queue_shot_dec,"-0.0001",condition_shot_dec,"-0.0001",cost,"2480",inv_weight,"0.14",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_sv98,weapon,PDM_disp_accel_factor,"-0.3",PDM_disp_base,"-0.2",PDM_disp_vel_factor,"-0.3",cost,"4460",crosshair_inertion,"-0.5",inv_weight,"-0.214",value,"10",,,,,,,,,,,,,,,,,,
up_sect_firsta_svd,weapon,PDM_disp_accel_factor,"-0.3",PDM_disp_base,"-0.2",PDM_disp_vel_factor,"-0.3",cost,"4460",crosshair_inertion,"-0.5",inv_weight,"-0.24",value,"10",,,,,,,,,,,,,,,,,,
up_sect_firsta_svt40,weapon,PDM_disp_accel_factor,"-0.3",PDM_disp_base,"-0.32",PDM_disp_vel_factor,"-0.3",cost,"3610",crosshair_inertion,"-0.5",inv_weight,"-0.15",value,"10",,,,,,,,,,,,,,,,,,
up_sect_firsta_svu,weapon,cost,"5120",fire_dispersion_base,"-0.015",inv_weight,"0.134",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_toz34,weapon,condition_queue_shot_dec,"-0.00015",condition_shot_dec,"-0.0003",cost,"1480",inv_weight,"0.2",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_toz34_obrez,weapon,bullet_speed,"30",cost,"1640",fire_dispersion_base,"-0.01",fire_distance,"50",hit_impulse,"1",inv_weight,"0.1",value,"5",,,,,,,,,,,,,,,,,,
up_sect_firsta_tt33,weapon,cost,"1090",inv_weight,"0.03",rpm,"28",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_ump45,weapon,cam_dispersion,"-0.091",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.119",cost,"3280",inv_weight,"0.15",value,"-10",zoom_cam_dispersion,"-0.067",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.109",,,,,,,,,,,,,,
up_sect_firsta_usp,weapon,cost,"1570",inv_weight,"0.07",rpm,"20",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_val,weapon,condition_queue_shot_dec,"-0.0001",condition_shot_dec,"-0.0001",cost,"4460",inv_weight,"0.15",misfire_end_prob,"-0.008",misfire_start_prob,"-0.0008",value,"10",,,,,,,,,,,,,,,,,,
up_sect_firsta_vintorez,weapon,condition_queue_shot_dec,"-0.0001",condition_shot_dec,"-0.0001",cost,"3720",inv_weight,"0.15",misfire_end_prob,"-0.013",misfire_start_prob,"-0.001",value,"10",,,,,,,,,,,,,,,,,,
up_sect_firsta_vsk94,weapon,condition_queue_shot_dec,"-0.0001",condition_shot_dec,"-0.0001",cost,"4460",inv_weight,"0.15",misfire_end_prob,"-0.008",misfire_start_prob,"-0.0008",value,"10",,,,,,,,,,,,,,,,,,
up_sect_firsta_vssk,weapon,condition_queue_shot_dec,"-0.0001",condition_shot_dec,"-0.0001",cost,"6720",inv_weight,"0.15",misfire_end_prob,"-0.013",misfire_start_prob,"-0.001",value,"10",,,,,,,,,,,,,,,,,,
up_sect_firsta_vz61,weapon,cost,"2230",inv_weight,"0.1",rpm,"40",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_walther,weapon,cost,"1460",rpm,"45",value,"20",,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firsta_wincheaster1300,weapon,condition_queue_shot_dec,"-0.00015",condition_shot_dec,"-0.00015",cost,"1950",inv_weight,"0.12",value,"10",,,,,,,,,,,,,,,,,,,,,,
up_sect_firstc_9a91,weapon,9a91ue,"-10",cam_dispersion,"-0.041",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.028",cost,"4140",inv_weight,"0.03",zoom_cam_dispersion,"-0.037",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.02",,,,,,,,,,,,,,
up_sect_firstc_abakan,weapon,condition_queue_shot_dec,"-0.0002",condition_shot_dec,"-0.0002",cost,"3050",misfire_end_prob,"-0.03",misfire_start_prob,"-0.0015",value,"15",,,,,,,,,,,,,,,,,,,,
up_sect_firstc_ace21,weapon,cost,"2680",inv_weight,"0.1",rpm,"35",value,"5",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firstc_aek971,weapon,PDM_disp_accel_factor,"-0.3",PDM_disp_base,"-0.1",PDM_disp_vel_factor,"-0.3",cost,"4380",crosshair_inertion,"-0.75",inv_weight,"-0.17",value,"15",,,,,,,,,,,,,,,,,,
up_sect_firstc_ak102,weapon,condition_queue_shot_dec,"-0.0001",condition_shot_dec,"-0.0001",cost,"2560",inv_weight,"0.19",misfire_end_prob,"-0.011",misfire_start_prob,"-0.0007",value,"15",,,,,,,,,,,,,,,,,,
up_sect_firstc_ak104,weapon,condition_queue_shot_dec,"-0.0001",condition_shot_dec,"-0.0001",cost,"2560",inv_weight,"0.19",misfire_end_prob,"-0.011",misfire_start_prob,"-0.0007",value,"15",,,,,,,,,,,,,,,,,,
up_sect_firstc_ak74,weapon,condition_queue_shot_dec,"-0.0002",condition_shot_dec,"-0.0002",cost,"2850",inv_weight,"0.15",misfire_end_prob,"-0.015",misfire_start_prob,"-0.0015",value,"15",,,,,,,,,,,,,,,,,,
up_sect_firstc_ak74_old,weapon,condition_queue_shot_dec,"-0.0002",condition_shot_dec,"-0.0002",cost,"2850",inv_weight,"0.15",misfire_end_prob,"-0.015",misfire_start_prob,"-0.0015",value,"15",,,,,,,,,,,,,,,,,,
up_sect_firstc_ak74m,weapon,condition_queue_shot_dec,"-0.0002",condition_shot_dec,"-0.0002",cost,"2850",inv_weight,"0.15",misfire_end_prob,"-0.015",misfire_start_prob,"-0.0015",value,"15",,,,,,,,,,,,,,,,,,
up_sect_firstc_ak74u,weapon,condition_queue_shot_dec,"-0.0001",condition_shot_dec,"-0.0001",cost,"2560",inv_weight,"0.19",misfire_end_prob,"-0.011",misfire_start_prob,"-0.0007",value,"15",,,,,,,,,,,,,,,,,,
up_sect_firstc_aug,weapon,PDM_disp_accel_factor,"-0.2",PDM_disp_base,"-0.05",PDM_disp_vel_factor,"-0.2",cost,"3480",crosshair_inertion,"-0.5",inv_weight,"0.1",value,"15",,,,,,,,,,,,,,,,,,
up_sect_firstc_beretta,weapon,condition_queue_shot_dec,"-0.0002",condition_shot_dec,"-0.0002",cost,"1860",inv_weight,"0.09",misfire_end_prob,"-0.013",misfire_start_prob,"-0.0013",value,"15",,,,,,,,,,,,,,,,,,
up_sect_firstc_bizon,weapon,cost,"3200",fire_dispersion_base,"-0.05",inv_weight,"0.05",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firstc_bm16,weapon,cost,"1150",fire_dispersion_base,"-0.15",inv_weight,"0.12",value,"20",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firstc_colt1911,weapon,bullet_speed,"54",cost,"2160",fire_dispersion_base,"-0.03",fire_distance,"30",inv_weight,"0.11",value,"20",,,,,,,,,,,,,,,,,,,,
up_sect_firstc_cz75,weapon,condition_queue_shot_dec,"-0.0002",condition_shot_dec,"-0.0002",cost,"1950",inv_weight,"0.09",misfire_end_prob,"-0.013",misfire_start_prob,"-0.0013",value,"15",,,,,,,,,,,,,,,,,,
up_sect_firstc_desert_eagle,weapon,cam_dispersion,"-0.191",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.114",cost,"3690",inv_weight,"0.05",value,"-10",,,,,,,,,,,,,,,,,,,,
up_sect_firstc_dynamo_hand,weapon,cost,"5000",inv_weight,"-0.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firstc_fn2000,weapon,condition_queue_shot_dec,"-0.0001",condition_shot_dec,"-0.0001",cost,"3860",inv_weight,"0.1",misfire_end_prob,"-0.016",misfire_start_prob,"-0.002",value,"10",,,,,,,,,,,,,,,,,,
up_sect_firstc_fn2000_nimble,weapon,condition_queue_shot_dec,"-0.0001",condition_shot_dec,"-0.0001",cost,"3860",inv_weight,"0.1",misfire_end_prob,"-0.016",misfire_start_prob,"-0.002",value,"10",,,,,,,,,,,,,,,,,,
up_sect_firstc_fn57,weapon,cam_dispersion,"-0.076",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.05",cost,"2660",value,"-10",,,,,,,,,,,,,,,,,,,,,,
up_sect_firstc_fnp45,weapon,cam_dispersion,"-0.118",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.1",cost,"2820",inv_weight,"0.09",value,"-10",,,,,,,,,,,,,,,,,,,,
up_sect_firstc_fnx45,weapon,cam_dispersion,"-0.118",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.1",cost,"2820",inv_weight,"0.09",value,"-10",,,,,,,,,,,,,,,,,,,,
up_sect_firstc_fort,weapon,bullet_speed,"64",cost,"1230",fire_dispersion_base,"-0.01",fire_distance,"40",inv_weight,"0.03",value,"20",,,,,,,,,,,,,,,,,,,,
up_sect_firstc_g3,weapon,condition_queue_shot_dec,"-0.0001",condition_shot_dec,"-0.0001",cost,"3260",inv_weight,"0.1",misfire_end_prob,"-0.016",misfire_start_prob,"-0.002",value,"10",,,,,,,,,,,,,,,,,,
up_sect_firstc_g36,weapon,cost,"4790",fire_dispersion_base,"-0.02",inv_weight,"0.11",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firstc_g3sg1,weapon,condition_queue_shot_dec,"-0.0001",condition_shot_dec,"-0.0001",cost,"3860",inv_weight,"0.1",misfire_end_prob,"-0.016",misfire_start_prob,"-0.002",value,"10",,,,,,,,,,,,,,,,,,
up_sect_firstc_g43,weapon,bullet_speed,"80",cost,"1640",fire_dispersion_base,"-0.01",fire_distance,"60",inv_weight,"0.11",value,"10",,,,,,,,,,,,,,,,,,,,
up_sect_firstc_galil,weapon,condition_queue_shot_dec,"-0.0002",condition_shot_dec,"-0.0002",cost,"2950",inv_weight,"0.15",misfire_end_prob,"-0.015",misfire_start_prob,"-0.0015",value,"15",,,,,,,,,,,,,,,,,,
up_sect_firstc_glock,weapon,condition_queue_shot_dec,"-0.0002",condition_shot_dec,"-0.0002",cost,"1960",inv_weight,"0.09",misfire_end_prob,"-0.013",misfire_start_prob,"-0.0013",value,"15",,,,,,,,,,,,,,,,,,
up_sect_firstc_groza,weapon,cam_dispersion,"-0.056",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.165",cost,"3850",inv_weight,"0.1",value,"-10",zoom_cam_dispersion,"-0.046",zoom_cam_dispersion_inc,"0",zoom_cam_step_angle_horz,"-0.155",,,,,,,,,,,,,,
up_sect_firstc_gsh18,weapon,cam_dispersion,"-0.065",cam_dispersion_inc,"0",cam_step_angle_horz,"-0.069",cost,"1730",value,"-10",,,,,,,,,,,,,,,,,,,,,,
up_sect_firstc_hpsa,weapon,bullet_speed,"77",cost,"1420",fire_dispersion_base,"-0.01",fire_distance,"50",inv_weight,"0.1",value,"20",,,,,,,,,,,,,,,,,,,,
up_sect_firstc_k98,weapon,cost,"2670",fire_dispersion_base,"-0.045",inv_weight,"0.06",value,"10",,,,,,,,,,,,,,,,,,,,,,,,
up_sect_firstc_kiparis,weapon,condition_queue_shot_dec,"-0.0002",condition_shot_dec,"-0.0002",cost,"1950",inv_weight,"0.09",misfire_end_prob,"-0.013",misfire_start_prob,"-0.0013",value,"15",,,,,,,,,,,,,,,,,,
