~,st_class,st_ui_dbg_spawn_type,pda_encyclopedia_name,st_data_export_description,st_prop_weight,st_upgr_cost,st_data_export_max_uses
stalker_predator_outfit,EQU_STLK,o_light,stalker_predator_outfit_name,stalker_predator_outfit_description,4,37000,
stalker_proto_exo_outfit,EQU_STLK,o_heavy,stalker_proto_exo_outfit_name,stalker_proto_exo_outfit_description,28,59280,
stalker_salamander_outfit,EQU_STLK,o_medium,stalker_salamander_outfit_name,stalker_salamander_outfit_description,6.80,39500,
stalker_tigerstripe_outfit,EQU_STLK,o_medium,stalker_tigerstripe_outfit_name,stalker_tigerstripe_outfit_description,9,38900,
stationary_mgun,W_STMGUN,w_base,MountedWeapon,no_description,0,0,
steel_wool,II_ATTCH,i_misc,st_steel_wool,st_steel_wool_descr,0.22,744,
stimpack,II_FOOD,i_medical,st_stim_impro,st_stim_impro_descr,0.10,3000,
stimpack_army,II_FOOD,i_medical,st_stim_military,st_stim_military_descr,0.10,5000,
stimpack_scientic,II_FOOD,i_medical,st_stim_scientic,st_stim_scientic_descr,0.10,6000,
stitch_decoder,II_ATTCH,i_quest,stitch_decoder_name,stitch_decoder_desc,0.10,0,
strelok_notes,II_ATTCH,i_quest,strelok_notes_name,strelok_notes_desc,0.05,0,
strelok_pendrive,II_ATTCH,i_quest,st_strelok_pendrive_name,st_strelok_pendrive_descr,0.05,0,
survival_kit,II_FOOD,i_medical,st_survival_kit,st_survival_kit_descr,0.18,7500,
svoboda_exo_outfit,E_STLK,o_heavy,svoboda_exo_outfit_name,svoboda_exo_outfit_description,48,141222,
svoboda_exolight_outfit,E_STLK,o_heavy,svoboda_exolight_outfit_name,svoboda_exolight_outfit_description,17,88880,
svoboda_heavy_outfit,EQU_STLK,o_medium,svoboda_heavy_outfit_name,svoboda_heavy_outfit_description,16,51300,
svoboda_heavy_outfit_2,EQU_STLK,o_medium,svoboda_heavy_outfit_2_name,svoboda_heavy_outfit_2_description,11.90,56450,
svoboda_light_outfit,EQU_STLK,o_medium,svoboda_light_outfit_name,svoboda_light_outfit_description,10,44700,
svoboda_light_proto_exo_outfit,EQU_STLK,o_heavy,svoboda_light_proto_exo_outfit_name,svoboda_light_proto_exo_outfit_description,24,64700,
svoboda_novice_outfit,EQU_STLK,o_light,svoboda_novice_outfit_name,svoboda_novice_outfit_description,3.86,10930,
svoboda_scientific_outfit,EQU_STLK,o_sci,svoboda_scientific_outfit_name,svoboda_scientific_outfit_description,12,78400,
swiss_knife,II_ATTCH,i_tool,st_swiss,st_swiss_descr,0.10,900,
synthrope,II_ATTCH,i_misc,st_synthrope,st_synthrope_descr,1.97,780,
tarpaulin,II_ATTCH,i_misc,st_tarpaulin,st_tarpaulin_descr,1.20,630,
tch_detector,DET_SIMP,i_device,st_detector1,st_detector1_descr,0.44,100,
tch_device,II_ATTCH,i_device,,,0,0,
tch_fuel_1_ico,II_ATTCH,i_misc,st_fuel_tier_1,st_fuel_tier_1_desc,0.01,0,
tch_fuel_2_ico,II_ATTCH,i_misc,st_fuel_tier_2,st_fuel_tier_2_desc,0.01,0,
tch_helmet,E_HLMET,o_helmet,st_helmet,st_helmet_descr,1,1500,
tch_junk,II_ATTCH,i_misc,,no_description,0,0,
tch_letter,II_ATTCH,i_letter,st_recipe,st_recipe_descr,0.10,500,
tch_mapkit,II_FOOD,i_tool,st_itm_mapkit,st_itm_mapkit_descr,0.10,3000,1
tch_meal_1_ico,II_ATTCH,i_misc,"""tch_upgr""","""tch_upgr""",0.01,0,
tch_meal_2_ico,II_ATTCH,i_misc,"""tch_upgr""","""tch_upgr""",0.01,0,
tch_money,II_FOOD,i_tool,st_conserva,st_roubles_descr,0,0,
tch_part,II_ATTCH,i_part,st_wpn_spareparts,st_wpn_spareparts_descr,1,0,
tch_part_con,II_ATTCH,i_part,st_wpn_spareparts,st_wpn_spareparts_descr,1,0,
tch_quest,II_ATTCH,i_quest,st_pda_name,st_pda_descr,0.10,0,
tch_repair,II_FOOD,i_repair,default,default,0.01,1,2
tch_repair0,II_ATTCH,i_repair,,no_description,0,0,
tch_upgr,II_ATTCH,i_upgrade,,no_description,0,0,
tch_upgr_ico,II_ATTCH,i_misc,"""tch_upgr""","""tch_upgr""",0.01,0,
tea,II_FOOD,i_drink,st_tea,st_tea_descr,1.03,4473,3
test_container,EQ_BAKPK,i_backpack,st_itm_backpack_name,st_itm_backpack_desc,0.82,2000,
tetanus,II_FOOD,i_medical,st_tetanus,st_tetanus_descr,0.05,1940,
tobacco,II_FOOD,i_drink,st_tobacco,st_tobacco_descr,0.11,3268,3
tomato,II_FOOD,i_food,st_tomato,st_tomato_descr,0.31,576,
toolkit_1,II_ATTCH,i_quest,st_toolkit_1_name,st_toolkit_1_desc,2.50,0,
toolkit_2,II_ATTCH,i_quest,st_toolkit_2_name,st_toolkit_2_desc,2,0,
toolkit_3,II_ATTCH,i_quest,st_toolkit_3_name,st_toolkit_3_desc,1.50,0,
toolkit_p,II_FOOD,i_repair,st_repair_kit_p,st_repair_kit_p_descr,2.94,15660,4
toolkit_r5,II_FOOD,i_repair,st_repair_kit_r5,st_repair_kit_r5_descr,3.48,20420,4
toolkit_r7,II_FOOD,i_repair,st_repair_kit_r7,st_repair_kit_r7_descr,3.59,23080,4
toolkit_s,II_FOOD,i_repair,st_repair_kit_s,st_repair_kit_s_descr,3.22,17660,4
travel_outfit,EQU_STLK,o_sci,travel_outfit_name,travel_outfit_description,6.60,74700,
trenchcoat_brown_outfit,EQU_STLK,o_medium,trenchcoat_brown_outfit_name,trenchcoat_brown_outfit_description,6,44670,
trenchcoat_dolg_brown_outfit,EQU_STLK,o_medium,trenchcoat_dolg_brown_outfit_name,trenchcoat_brown_outfit_description,15,44670,
trenchcoat_freedom_brown_outfit,EQU_STLK,o_medium,trenchcoat_freedom_brown_outfit_name,trenchcoat_brown_outfit_description,15,44670,
trenchcoat_green_outfit,EQU_STLK,o_medium,trenchcoat_green_outfit_name,trenchcoat_green_outfit_description,5,45370,
trenchcoat_outfit,EQU_STLK,o_light,trenchcoat_outfit_name,trenchcoat_outfit_description,5.22,23320,
tushonka,II_FOOD,i_food,st_tushonka,st_tushonka_descr,0.34,990,
underwear,II_ATTCH,i_misc,st_underwear,st_underwear_descr,0.04,390,
upgr_o_1_armor,II_ATTCH,i_upgrade,st_upgr_o_armor,st_upgr_o_armor_desc,2,1850,
upgr_o_1_arty,II_ATTCH,i_upgrade,st_upgr_o_arty,st_upgr_o_arty_desc,1.80,3220,
upgr_o_1_bleed,II_ATTCH,i_upgrade,st_upgr_o_bleed,st_upgr_o_bleed_desc,3.20,5750,
upgr_o_1_burn,II_ATTCH,i_upgrade,st_upgr_o_burn,st_upgr_o_burn_desc,0.90,1350,
upgr_o_1_carry,II_ATTCH,i_upgrade,st_upgr_o_carry,st_upgr_o_carry_desc,1.40,3750,
upgr_o_1_chem,II_ATTCH,i_upgrade,st_upgr_o_chem,st_upgr_o_chem_desc,1,1450,
upgr_o_1_damage,II_ATTCH,i_upgrade,st_upgr_o_damage,st_upgr_o_damage_desc,1.50,1550,
upgr_o_1_durability,II_ATTCH,i_upgrade,st_upgr_o_durability,st_upgr_o_durability_desc,0.70,1050,
upgr_o_1_health,II_ATTCH,i_upgrade,st_upgr_o_health,st_upgr_o_health_desc,3,4750,
upgr_o_1_power,II_ATTCH,i_upgrade,st_upgr_o_power,st_upgr_o_power_desc,2.20,1950,
upgr_o_1_psi,II_ATTCH,i_upgrade,st_upgr_o_psi,st_upgr_o_psi_desc,1.30,2250,
upgr_o_1_rad,II_ATTCH,i_upgrade,st_upgr_o_rad,st_upgr_o_rad_desc,1.40,1750,
upgr_o_1_run,II_ATTCH,i_upgrade,st_upgr_o_run,st_upgr_o_run_desc,2.10,2950,
upgr_o_1_shock,II_ATTCH,i_upgrade,st_upgr_o_shock,st_upgr_o_shock_desc,1.10,1640,
upgr_o_1_weight,II_ATTCH,i_upgrade,st_upgr_o_weight,st_upgr_o_weight_desc,0.50,2150,
upgr_o_2_armor,II_ATTCH,i_upgrade,st_upgr_o_armor,st_upgr_o_armor_desc,2,5200,
upgr_o_2_arty,II_ATTCH,i_upgrade,st_upgr_o_arty,st_upgr_o_arty_desc,1.80,4900,
upgr_o_2_bleed,II_ATTCH,i_upgrade,st_upgr_o_bleed,st_upgr_o_bleed_desc,3.20,6750,
upgr_o_2_burn,II_ATTCH,i_upgrade,st_upgr_o_burn,st_upgr_o_burn_desc,0.90,2900,
upgr_o_2_carry,II_ATTCH,i_upgrade,st_upgr_o_carry,st_upgr_o_carry_desc,1.40,5500,
upgr_o_2_chem,II_ATTCH,i_upgrade,st_upgr_o_chem,st_upgr_o_chem_desc,1,2500,
upgr_o_2_damage,II_ATTCH,i_upgrade,st_upgr_o_damage,st_upgr_o_damage_desc,1.50,5600,
upgr_o_2_durability,II_ATTCH,i_upgrade,st_upgr_o_durability,st_upgr_o_durability_desc,0.70,2400,
upgr_o_2_health,II_ATTCH,i_upgrade,st_upgr_o_health,st_upgr_o_health_desc,3,6900,
upgr_o_2_power,II_ATTCH,i_upgrade,st_upgr_o_power,st_upgr_o_power_desc,2.20,5300,
upgr_o_2_psi,II_ATTCH,i_upgrade,st_upgr_o_psi,st_upgr_o_psi_desc,1.30,4100,
upgr_o_2_rad,II_ATTCH,i_upgrade,st_upgr_o_rad,st_upgr_o_rad_desc,1.40,4200,
upgr_o_2_run,II_ATTCH,i_upgrade,st_upgr_o_run,st_upgr_o_run_desc,2.10,3700,
upgr_o_2_shock,II_ATTCH,i_upgrade,st_upgr_o_shock,st_upgr_o_shock_desc,1.10,2700,
upgr_o_2_weight,II_ATTCH,i_upgrade,st_upgr_o_weight,st_upgr_o_weight_desc,0.50,3800,
upgr_o_3_armor,II_ATTCH,i_upgrade,st_upgr_o_armor,st_upgr_o_armor_desc,2,7500,
upgr_o_3_arty,II_ATTCH,i_upgrade,st_upgr_o_arty,st_upgr_o_arty_desc,1.80,7800,
upgr_o_3_bleed,II_ATTCH,i_upgrade,st_upgr_o_bleed,st_upgr_o_bleed_desc,3.20,10500,
upgr_o_3_burn,II_ATTCH,i_upgrade,st_upgr_o_burn,st_upgr_o_burn_desc,0.90,4500,
upgr_o_3_carry,II_ATTCH,i_upgrade,st_upgr_o_carry,st_upgr_o_carry_desc,1.40,7500,
upgr_o_3_chem,II_ATTCH,i_upgrade,st_upgr_o_chem,st_upgr_o_chem_desc,1,5500,
upgr_o_3_damage,II_ATTCH,i_upgrade,st_upgr_o_damage,st_upgr_o_damage_desc,1.50,7500,
upgr_o_3_durability,II_ATTCH,i_upgrade,st_upgr_o_durability,st_upgr_o_durability_desc,0.70,7300,
upgr_o_3_health,II_ATTCH,i_upgrade,st_upgr_o_health,st_upgr_o_health_desc,3,12100,
upgr_o_3_power,II_ATTCH,i_upgrade,st_upgr_o_power,st_upgr_o_power_desc,2.20,7600,
upgr_o_3_psi,II_ATTCH,i_upgrade,st_upgr_o_psi,st_upgr_o_psi_desc,1.30,6500,
upgr_o_3_rad,II_ATTCH,i_upgrade,st_upgr_o_rad,st_upgr_o_rad_desc,1.40,7100,
upgr_o_3_run,II_ATTCH,i_upgrade,st_upgr_o_run,st_upgr_o_run_desc,2.10,8100,
upgr_o_3_shock,II_ATTCH,i_upgrade,st_upgr_o_shock,st_upgr_o_shock_desc,1.10,4900,
upgr_o_3_weight,II_ATTCH,i_upgrade,st_upgr_o_weight,st_upgr_o_weight_desc,0.50,8400,
upgr_w_1_calibre,II_ATTCH,i_upgrade,st_upgr_w_calibre,st_upgr_w_calibre_desc,3,4750,
upgr_w_1_dispersion,II_ATTCH,i_upgrade,st_upgr_w_dispersion,st_upgr_w_dispersion_desc,2.20,2650,
upgr_w_1_firemode,II_ATTCH,i_upgrade,st_upgr_w_firemode,st_upgr_w_firemode_desc,0.50,3550,
upgr_w_1_grenade_mount,II_ATTCH,i_upgrade,st_upgr_w_grenade_mount,st_upgr_w_grenade_mount_desc,3,3950,
upgr_w_1_inertion,II_ATTCH,i_upgrade,st_upgr_w_inertion,st_upgr_w_inertion_desc,1.60,2350,
upgr_w_1_magazine,II_ATTCH,i_upgrade,st_upgr_w_magazine,st_upgr_w_magazine_desc,1.50,4150,
upgr_w_1_muffle,II_ATTCH,i_upgrade,st_upgr_w_muffle,st_upgr_w_muffle_desc,0.90,2750,
upgr_w_1_recoil,II_ATTCH,i_upgrade,st_upgr_w_recoil,st_upgr_w_recoil_desc,0.80,1050,
upgr_w_1_reliability,II_ATTCH,i_upgrade,st_upgr_w_reliability,st_upgr_w_reliability_desc,1.20,2350,
upgr_w_1_rpm,II_ATTCH,i_upgrade,st_upgr_w_rpm,st_upgr_w_rpm_desc,1.70,2750,
upgr_w_1_scope,II_ATTCH,i_upgrade,st_upgr_w_scope,st_upgr_w_scope_desc,2.70,3650,
upgr_w_1_scope_mount,II_ATTCH,i_upgrade,st_upgr_w_scope_mount,st_upgr_w_scope_mount_desc,0.90,1850,
upgr_w_1_speed,II_ATTCH,i_upgrade,st_upgr_w_speed,st_upgr_w_speed_desc,1.10,1950,
upgr_w_1_weight,II_ATTCH,i_upgrade,st_upgr_w_weight,st_upgr_w_weight_desc,1,2150,
upgr_w_2_calibre,II_ATTCH,i_upgrade,st_upgr_w_calibre,st_upgr_w_calibre_desc,3,7200,
upgr_w_2_dispersion,II_ATTCH,i_upgrade,st_upgr_w_dispersion,st_upgr_w_dispersion_desc,2.20,5100,
upgr_w_2_firemode,II_ATTCH,i_upgrade,st_upgr_w_firemode,st_upgr_w_firemode_desc,0.50,4000,
upgr_w_2_grenade_mount,II_ATTCH,i_upgrade,st_upgr_w_grenade_mount,st_upgr_w_grenade_mount_desc,3,6000,
upgr_w_2_inertion,II_ATTCH,i_upgrade,st_upgr_w_inertion,st_upgr_w_inertion_desc,1.60,5300,
upgr_w_2_magazine,II_ATTCH,i_upgrade,st_upgr_w_magazine,st_upgr_w_magazine_desc,1.50,7000,
upgr_w_2_muffle,II_ATTCH,i_upgrade,st_upgr_w_muffle,st_upgr_w_muffle_desc,0.90,4100,
upgr_w_2_recoil,II_ATTCH,i_upgrade,st_upgr_w_recoil,st_upgr_w_recoil_desc,0.80,4400,
upgr_w_2_reliability,II_ATTCH,i_upgrade,st_upgr_w_reliability,st_upgr_w_reliability_desc,1.20,3900,
upgr_w_2_rpm,II_ATTCH,i_upgrade,st_upgr_w_rpm,st_upgr_w_rpm_desc,1.70,4200,
upgr_w_2_scope,II_ATTCH,i_upgrade,st_upgr_w_scope,st_upgr_w_scope_desc,2.70,6700,
upgr_w_2_scope_mount,II_ATTCH,i_upgrade,st_upgr_w_scope_mount,st_upgr_w_scope_mount_desc,0.90,3800,
upgr_w_2_speed,II_ATTCH,i_upgrade,st_upgr_w_speed,st_upgr_w_speed_desc,1.10,3400,
upgr_w_2_weight,II_ATTCH,i_upgrade,st_upgr_w_weight,st_upgr_w_weight_desc,1,3900,
upgr_w_3_calibre,II_ATTCH,i_upgrade,st_upgr_w_calibre,st_upgr_w_calibre_desc,3,10500,
upgr_w_3_dispersion,II_ATTCH,i_upgrade,st_upgr_w_dispersion,st_upgr_w_dispersion_desc,2.20,6900,
upgr_w_3_firemode,II_ATTCH,i_upgrade,st_upgr_w_firemode,st_upgr_w_firemode_desc,0.50,8100,
upgr_w_3_grenade_mount,II_ATTCH,i_upgrade,st_upgr_w_grenade_mount,st_upgr_w_grenade_mount_desc,3,7900,
upgr_w_3_inertion,II_ATTCH,i_upgrade,st_upgr_w_inertion,st_upgr_w_inertion_desc,1.60,7500,
upgr_w_3_magazine,II_ATTCH,i_upgrade,st_upgr_w_magazine,st_upgr_w_magazine_desc,1.50,8500,
upgr_w_3_muffle,II_ATTCH,i_upgrade,st_upgr_w_muffle,st_upgr_w_muffle_desc,0.90,6500,
upgr_w_3_recoil,II_ATTCH,i_upgrade,st_upgr_w_recoil,st_upgr_w_recoil_desc,0.80,5400,
upgr_w_3_reliability,II_ATTCH,i_upgrade,st_upgr_w_reliability,st_upgr_w_reliability_desc,1.20,6500,
upgr_w_3_rpm,II_ATTCH,i_upgrade,st_upgr_w_rpm,st_upgr_w_rpm_desc,1.70,7100,
upgr_w_3_scope,II_ATTCH,i_upgrade,st_upgr_w_scope,st_upgr_w_scope_desc,2.70,9500,
upgr_w_3_scope_mount,II_ATTCH,i_upgrade,st_upgr_w_scope_mount,st_upgr_w_scope_mount_desc,0.90,7200,
upgr_w_3_speed,II_ATTCH,i_upgrade,st_upgr_w_speed,st_upgr_w_speed_desc,1.10,6700,
upgr_w_3_weight,II_ATTCH,i_upgrade,st_upgr_w_weight,st_upgr_w_weight_desc,1,7300,
vodka,II_FOOD,i_drink,st_vodka,st_vodka_descr,1.45,946,3
vodka2,II_FOOD,i_drink,st_vodka2,st_vodka2_descr,1.45,1516,3
vodka_quality,II_FOOD,i_drink,st_vodka_quality,st_vodka_quality_descr,1.45,2663,3
vodka_script,II_FOOD,i_drink,st_vodka,st_vodka_descr,0,946,3
vodnik_notes,II_ATTCH,i_quest,vodnik_notes_name,vodnik_notes_desc,0.05,1000,
walkie,II_ATTCH,i_misc,st_walkie,st_walkie_descr,0.42,630,
warlab_main_poltergeist_1,SM_POLTR,SM_PYRO_G,,,0,0,
warlab_main_poltergeist_2,SM_POLTR,SM_POLTER_G,,,0,0,
warlab_poltergeist_1,SM_POLTR,SM_PYRO_G,,,0,0,
warlab_poltergeist_2,SM_POLTR,SM_PYRO_G,,,0,0,
warlab_poltergeist_3,SM_POLTR,SM_PYRO_G,,,0,0,
warlab_poltergeist_4,SM_POLTR,SM_PYRO_G,,,0,0,
wastelander_outfit,EQU_STLK,o_sci,wastelander_outfit_name,wastelander_outfit_description,9.20,82000,
water_drink,II_FOOD,i_drink,st_water_drink,st_water_drink_descr,0.38,613,
welding_goggles,II_ATTCH,i_misc,st_welding_goggles,st_welding_goggles_descr,0.38,440,
wpn_9a91,WP_VAL,w_rifle,st_wpn_9a91,st_wpn_9a91_descr,1.80,28860,
wpn_9a91_1p29,WP_VAL,w_rifle,st_wpn_9a91,st_wpn_9a91_descr,2.63,28860,
wpn_9a91_kobra,WP_VAL,w_rifle,st_wpn_9a91,st_wpn_9a91_descr,2.20,28860,
wpn_9a91_ps01,WP_VAL,w_rifle,st_wpn_9a91,st_wpn_9a91_descr,2.43,28860,
wpn_9a91_pso1m21,WP_VAL,w_rifle,st_wpn_9a91,st_wpn_9a91_descr,2.42,28860,
wpn_abakan,WP_AK74,w_rifle,st_wpn_abakan,st_wpn_abakan_descr,3.85,35850,
wpn_abakan_1p29,WP_AK74,w_rifle,st_wpn_abakan,st_wpn_abakan_descr,4.65,35850,
wpn_abakan_camo,WP_AK74,w_rifle,st_wpn_abakan_camo,st_wpn_abakan_descr,3.85,40860,
wpn_abakan_camo_1p29,WP_AK74,w_rifle,st_wpn_abakan_camo,st_wpn_abakan_descr,4.65,40860,
wpn_abakan_camo_kobra,WP_AK74,w_rifle,st_wpn_abakan_camo,st_wpn_abakan_descr,4.25,40860,
wpn_abakan_camo_ps01,WP_AK74,w_rifle,st_wpn_abakan_camo,st_wpn_abakan_descr,4.43,40860,
wpn_abakan_kobra,WP_AK74,w_rifle,st_wpn_abakan,st_wpn_abakan_descr,4.25,35850,
wpn_abakan_ps01,WP_AK74,w_rifle,st_wpn_abakan,st_wpn_abakan_descr,4.43,35850,
wpn_ace21,WP_AK74,w_rifle,st_wpn_ace21,st_wpn_ace21_descr,2.80,31580,
wpn_ace21_ac10632,WP_AK74,w_rifle,st_wpn_ace21,st_wpn_ace21_descr,2.92,31580,
wpn_ace21_acog,WP_AK74,w_rifle,st_wpn_ace21,st_wpn_ace21_descr,3.20,31580,
wpn_ace21_eot,WP_AK74,w_rifle,st_wpn_ace21,st_wpn_ace21_descr,3.11,31580,
wpn_addon_grenade_launcher,WP_GLAUN,w_misc,st_grenade_launcher,st_grenade_launcher_descr,1.30,8500,
wpn_addon_grenade_launcher_m203,WP_GLAUN,w_misc,st_grenade_launcher_m203,st_grenade_launcher_m203_descr,1.36,7200,
wpn_addon_scope,WP_SCOPE,w_misc,st_addon_scope,st_addon_scope_descr,0.62,1860,
wpn_addon_scope_g43,WP_SCOPE,w_misc,st_addon_scope_zf4,st_addon_scope_zf4_descr,0.40,1590,
wpn_addon_scope_galil,WP_SCOPE,w_misc,st_addon_scope_galil,st_addon_scope_galil_descr,0.58,2560,
wpn_addon_scope_mosin,WP_SCOPE,w_misc,st_addon_scope_pu,st_addon_scope_pu_descr,0.20,1250,
wpn_addon_scope_po4x34,WP_SCOPE,w_misc,st_addon_scope_po4x34,st_addon_scope_po4x34_descr,0.30,1980,
wpn_addon_scope_pu,WP_SCOPE,w_misc,st_addon_scope_pu,st_addon_scope_pu_descr,0.20,1250,
wpn_addon_scope_susat,WP_SCOPE,w_misc,st_addon_scope_galil_susat,st_addon_scope_galil_descr,0.58,2560,
wpn_addon_scope_zf4,WP_SCOPE,w_misc,st_addon_scope_zf4,st_addon_scope_zf4_descr,0.40,1590,
wpn_addon_silencer,WP_SILEN,w_misc,st_addon_silencer,st_addon_silencer_descr,0.20,400,
wpn_aek,WP_AK74,w_rifle,st_wpn_aek971,st_wpn_aek971_descr,3.40,38950,
wpn_aek_1p29,WP_AK74,w_rifle,st_wpn_aek971,st_wpn_aek971_descr,4.23,38950,
wpn_aek_camo,WP_AK74,w_rifle,st_wpn_aek971_camo,st_wpn_aek971_camo_descr,3.40,45760,
wpn_aek_camo_1p29,WP_AK74,w_rifle,st_wpn_aek971_camo,st_wpn_aek971_camo_descr,4.23,45760,
wpn_aek_camo_kobra,WP_AK74,w_rifle,st_wpn_aek971_camo,st_wpn_aek971_camo_descr,3.83,45760,
wpn_aek_camo_ps01,WP_AK74,w_rifle,st_wpn_aek971_camo,st_wpn_aek971_camo_descr,4.03,45760,
wpn_aek_duty,WP_AK74,w_rifle,st_wpn_aek973,st_wpn_aek973_descr,3.35,41580,
wpn_aek_duty_1p29,WP_AK74,w_rifle,st_wpn_aek973,st_wpn_aek973_descr,4.18,41580,
wpn_aek_duty_kobra,WP_AK74,w_rifle,st_wpn_aek973,st_wpn_aek973_descr,3.78,41580,
wpn_aek_duty_ps01,WP_AK74,w_rifle,st_wpn_aek973,st_wpn_aek973_descr,3.98,41580,
wpn_aek_kobra,WP_AK74,w_rifle,st_wpn_aek971,st_wpn_aek971_descr,3.83,38950,
wpn_aek_ps01,WP_AK74,w_rifle,st_wpn_aek971,st_wpn_aek971_descr,4.03,38950,
wpn_ak,WP_AK74,w_rifle,st_wpn_ak,st_wpn_ak_descr,3.30,22650,
wpn_ak101,WP_AK74,w_rifle,st_wpn_ak101,st_wpn_ak101_descr,3.60,33850,
wpn_ak101_1p29,WP_AK74,w_rifle,st_wpn_ak101,st_wpn_ak101_descr,4.40,33850,
wpn_ak101_ac10632,WP_AK74,w_rifle,st_wpn_ak101,st_wpn_ak101_descr,3.71,33850,
wpn_ak101_acog,WP_AK74,w_rifle,st_wpn_ak101,st_wpn_ak101_descr,3.95,33850,
wpn_ak101_camo,WP_AK74,w_rifle,st_wpn_ak101_camo,st_wpn_ak101_descr,3.60,38380,
wpn_ak101_camo_1p29,WP_AK74,w_rifle,st_wpn_ak101_camo,st_wpn_ak101_descr,4.40,38380,
wpn_ak101_camo_ac10632,WP_AK74,w_rifle,st_wpn_ak101_camo,st_wpn_ak101_descr,3.71,38380,
wpn_ak101_camo_acog,WP_AK74,w_rifle,st_wpn_ak101_camo,st_wpn_ak101_descr,3.95,38380,
wpn_ak101_camo_eot,WP_AK74,w_rifle,st_wpn_ak101_camo,st_wpn_ak101_descr,3.90,38380,
wpn_ak101_camo_kobra,WP_AK74,w_rifle,st_wpn_ak101_camo,st_wpn_ak101_descr,4,38380,
wpn_ak101_camo_ps01,WP_AK74,w_rifle,st_wpn_ak101_camo,st_wpn_ak101_descr,4.20,38380,
wpn_ak101_eot,WP_AK74,w_rifle,st_wpn_ak101,st_wpn_ak101_descr,3.90,33850,
wpn_ak101_kobra,WP_AK74,w_rifle,st_wpn_ak101,st_wpn_ak101_descr,4,33850,
wpn_ak101_ps01,WP_AK74,w_rifle,st_wpn_ak101,st_wpn_ak101_descr,4.20,33850,
wpn_ak102,WP_AK74,w_rifle,st_wpn_ak102,st_wpn_ak102_descr,3.20,26690,
wpn_ak102_1p29,WP_AK74,w_rifle,st_wpn_ak102,st_wpn_ak102_descr,4.10,26690,
wpn_ak102_ac10632,WP_AK74,w_rifle,st_wpn_ak102,st_wpn_ak102_descr,3.31,26690,
wpn_ak102_acog,WP_AK74,w_rifle,st_wpn_ak102,st_wpn_ak102_descr,3.55,26690,
wpn_ak102_eot,WP_AK74,w_rifle,st_wpn_ak102,st_wpn_ak102_descr,3.50,26690,
wpn_ak102_kobra,WP_AK74,w_rifle,st_wpn_ak102,st_wpn_ak102_descr,3.60,26690,
wpn_ak102_ps01,WP_AK74,w_rifle,st_wpn_ak102,st_wpn_ak102_descr,3.80,26690,
wpn_ak103,WP_AK74,w_rifle,st_wpn_ak103,st_wpn_ak103_descr,3.60,33860,
wpn_ak103_1p29,WP_AK74,w_rifle,st_wpn_ak103,st_wpn_ak103_descr,4.40,33860,
wpn_ak103_camo,WP_AK74,w_rifle,st_wpn_ak103_camo,st_wpn_ak103_descr,3.60,38980,
wpn_ak103_camo_1p29,WP_AK74,w_rifle,st_wpn_ak103_camo,st_wpn_ak103_descr,4.40,38980,
wpn_ak103_camo_kobra,WP_AK74,w_rifle,st_wpn_ak103_camo,st_wpn_ak103_descr,4,38980,
wpn_ak103_camo_ps01,WP_AK74,w_rifle,st_wpn_ak103_camo,st_wpn_ak103_descr,4.20,38980,
wpn_ak103_kobra,WP_AK74,w_rifle,st_wpn_ak103,st_wpn_ak103_descr,4,33860,
wpn_ak103_ps01,WP_AK74,w_rifle,st_wpn_ak103,st_wpn_ak103_descr,4.20,33860,
wpn_ak104,WP_AK74,w_rifle,st_wpn_ak104,st_wpn_ak104_descr,3.20,26550,
wpn_ak104_1p29,WP_AK74,w_rifle,st_wpn_ak104,st_wpn_ak104_descr,4,26550,
wpn_ak104_kobra,WP_AK74,w_rifle,st_wpn_ak104,st_wpn_ak104_descr,3.60,26550,
wpn_ak104_ps01,WP_AK74,w_rifle,st_wpn_ak104,st_wpn_ak104_descr,3.82,26550,
wpn_ak105,WP_AK74,w_rifle,st_wpn_ak105,st_wpn_ak105_descr,3.20,24480,
wpn_ak105_1p29,WP_AK74,w_rifle,st_wpn_ak105,st_wpn_ak105_descr,4.03,24480,
wpn_ak105_kobra,WP_AK74,w_rifle,st_wpn_ak105,st_wpn_ak105_descr,3.60,24480,
wpn_ak105_ps01,WP_AK74,w_rifle,st_wpn_ak105,st_wpn_ak105_descr,3.82,24480,
wpn_ak12,WP_AK74,w_rifle,st_wpn_ak12,st_wpn_ak12_descr,3.20,36880,
wpn_ak12_ac10632,WP_AK74,w_rifle,st_wpn_ak12,st_wpn_ak12_descr,3.31,36880,
wpn_ak12_acog,WP_AK74,w_rifle,st_wpn_ak12,st_wpn_ak12_descr,3.55,36880,
wpn_ak12_eot,WP_AK74,w_rifle,st_wpn_ak12,st_wpn_ak12_descr,3.50,36880,
wpn_ak74,WP_AK74,w_rifle,st_wpn_ak74,st_wpn_ak74_descr,3.30,26950,
wpn_ak74_1p29,WP_AK74,w_rifle,st_wpn_ak74,st_wpn_ak74_descr,4.10,26950,
wpn_ak74_alt,WP_AK74,w_rifle,st_wpn_ak74_alt,st_wpn_ak74_descr,3.30,30380,
wpn_ak74_alt_1p29,WP_AK74,w_rifle,st_wpn_ak74_alt,st_wpn_ak74_descr,4.10,30380,
wpn_ak74_alt_kobra,WP_AK74,w_rifle,st_wpn_ak74_alt,st_wpn_ak74_descr,3.70,30380,
