~,st_class,st_ui_dbg_spawn_type,pda_encyclopedia_name,st_data_export_description,st_prop_weight,st_upgr_cost,st_data_export_max_uses
mutant_part_heart_bloodsucker,II_ATTCH,i_mutant_part,mutant_heart_bloodsucker,mutant_heart_bloodsucker_description,0.10,620,
mutant_part_heart_chimera,II_ATTCH,i_mutant_part,mutant_heart_chimera,mutant_heart_chimera_description,1.00,5250,
mutant_part_krovosos_jaw,II_ATTCH,i_mutant_part,mutant_krovosos_jaw,mutant_krovosos_jaw_description,0.08,1380,
mutant_part_krovosos_meat,II_FOOD,i_mutant_raw,mutant_krovosos_meat,mutant_krovosos_meat_description,0.08,917,
mutant_part_lurker_eye,II_ATTCH,i_mutant_part,mutant_lurker_eye,mutant_lurker_eye_description,0.01,640,
mutant_part_lurker_meat,II_FOOD,i_mutant_raw,mutant_lurker_meat,mutant_lurker_meat_description,0.13,608,
mutant_part_lurker_tail,II_ATTCH,i_mutant_part,mutant_lurker_tail,mutant_lurker_tail_description,0.01,640,
mutant_part_pseudogigant_eye,II_ATTCH,i_mutant_part,mutant_pseudogigant_eye,mutant_pseudogigant_eye_description,0.01,5620,
mutant_part_pseudogigant_hand,II_ATTCH,i_mutant_part,mutant_pseudogigant_hand,mutant_pseudogigant_hand_description,0.09,5340,
mutant_part_psevdodog_meat,II_FOOD,i_mutant_raw,mutant_psevdodog_meat,mutant_psevdodog_meat_description,0.08,529,
mutant_part_psevdodog_tail,II_ATTCH,i_mutant_part,mutant_psevdodog_tail,mutant_psevdodog_tail_description,0.05,690,
mutant_part_psysucker_hand,II_ATTCH,i_mutant_part,mutant_psysucker_hand,mutant_psysucker_hand_description,0.01,640,
mutant_part_psysucker_meat,II_FOOD,i_mutant_raw,mutant_psysucker_meat,mutant_psysucker_meat_description,0.08,1100,
mutant_part_snork_hand,II_FOOD,i_mutant_raw,mutant_snork_hand,mutant_snork_hand_description,0.03,452,
mutant_part_snork_leg,II_ATTCH,i_mutant_part,mutant_snork_leg,mutant_snork_leg_description,0.11,790,
mutant_part_snork_mask,II_ATTCH,i_mutant_part,mutant_snork_mask,mutant_snork_mask_description,0.20,1060,
mutant_part_tushkano_head,II_ATTCH,i_mutant_part,mutant_tushkano_head,mutant_tushkano_head_description,0.03,510,
mutant_part_tushkano_meat,II_FOOD,i_mutant_raw,mutant_tushkano_meat,mutant_tushkano_meat_description,0.02,166,
mutant_part_tusk_boar,II_ATTCH,i_mutant_part,mutant_tusk_boar,mutant_tusk_boar_description,0.05,375,
mutant_part_zombi_hand,II_ATTCH,i_mutant_part,mutant_zombi_hand,mutant_zombi_hand_description,0.04,620,
nbc_dolg_outfit,EQU_STLK,o_medium,nbc_dolg_outfit_name,nbc_dolg_outfit_description,14.00,59280,
nbc_freedom_outfit,EQU_STLK,o_medium,nbc_freedom_outfit_name,nbc_freedom_outfit_description,11.00,58700,
nbc_merc_outfit,EQU_STLK,o_medium,nbc_merc_outfit_name,nbc_merc_outfit_description,13.00,58280,
nbc_outfit,EQU_STLK,o_medium,nbc_outfit_name,nbc_outfit_description,9.20,53280,
new_tasks_addon_heli_strong,C_HLCP_S,w_base,,no_description,0.00,0,
nomad_outfit,EQU_STLK,o_sci,nomad_outfit_name,nomad_outfit_description,5.20,67000,
novice_outfit,EQU_STLK,o_light,novice_outfit_name,novice_outfit_description,3.86,9930,
novice_outfit_camo,EQU_STLK,o_light,novice_outfit_camo_name,novice_outfit_camo_description,3.98,11951,
novice_outfit_tourist,EQU_STLK,o_light,novice_outfit_tourist_name,novice_outfit_tourist_description,4.00,22930,
nta_quest_documents,II_ATTCH,i_quest,nta_quest_documents_name,nta_quest_documents_desc,0.05,0,
nta_quest_pda,II_ATTCH,i_quest,drx_sl_quest_item_3_name,drx_sl_quest_item_3_desc,0.10,0,
nuts,II_FOOD,i_food,st_nuts,st_nuts_descr,0.30,1283,3
okp,II_FOOD,w_misc,st_addon_scope_okp-7,st_addon_scope_okp-7_descr,0.30,7500,
okp77_x,II_FOOD,w_misc,st_addon_scope_dummy,st_addon_scope_dummy_descr,0.30,7500,
okp_x,II_FOOD,w_misc,st_addon_scope_dummy,st_addon_scope_dummy_descr,0.30,7500,
p1x42,II_FOOD,w_misc,st_addon_scope_pilad_p1x42,st_addon_scope_pilad_p1x42_descr,0.16,14000,
p1x42_x,II_FOOD,w_misc,st_addon_scope_dummy,st_addon_scope_dummy_descr,0.16,14000,
p434,II_FOOD,w_misc,st_addon_scope_po4x34,st_addon_scope_po4x34_descr,0.50,7000,
p434_x,II_FOOD,w_misc,st_addon_scope_dummy,st_addon_scope_dummy_descr,0.50,7000,
p4x32,II_FOOD,w_misc,st_addon_scope_pilad_p4x32,st_addon_scope_pilad_p4x32_descr,0.30,11000,
partskit_tool,II_FOOD,i_repair,st_partskit,st_partskit_descr,3.00,47650,4
pda_barbos,II_ATTCH,i_quest,pda_barbos_name,pda_barbos_desc,0.20,0,
pda_dragun,II_ATTCH,i_quest,pda_dragun_name,pda_dragun_desc,0.20,0,
pda_flibuster,II_ATTCH,i_quest,pda_flibuster_name,pda_flibuster_desc,0.20,0,
pda_freon,II_ATTCH,i_quest,pda_freon_name,pda_freon_desc,0.20,0,
pda_pinya,II_ATTCH,i_quest,pda_pinya_name,pda_pinya_desc,0.20,0,
pda_shmatko,II_ATTCH,i_quest,pda_shmatko_name,pda_shmatko_desc,0.20,0,
pda_tango,II_ATTCH,i_quest,pda_tango_name,pda_tango_desc,0.20,0,
pda_tribun,II_ATTCH,i_quest,pda_tribun_name,pda_tribun_desc,0.20,0,
pgo7gs,II_FOOD,w_misc,st_addon_scope_pgo7gs,st_addon_scope_pgo7gs_descr,0.62,5200,
pgo7gs_x,II_FOOD,w_misc,st_addon_scope_dummy,st_addon_scope_dummy_descr,0.62,5200,
piano_item,II_ATTCH,i_tool,st_placeable_piano,st_placeable_piano_descr,4.00,8000,
picture_woman,II_FOOD,i_misc,st_picture_woman,st_picture_woman_descr,0.01,90,
pirogov_pda_item,II_ATTCH,i_quest,st_pirogov_pda_name,st_pirogov_pda_descr,0.00,0,
pistol_shelf_item,II_ATTCH,i_tool,st_placeable_pistol_shelf,st_placeable_pistol_shelf_descr,3.00,1000,
pk6,II_FOOD,w_misc,st_addon_scope_pk6,st_addon_scope_pk6_descr,0.09,12000,
pk6_x,II_FOOD,w_misc,st_addon_scope_dummy,st_addon_scope_dummy_descr,0.09,12000,
pka,II_FOOD,w_misc,st_addon_scope_pka,st_addon_scope_pka_descr,0.65,3480,
pka_x,II_FOOD,w_misc,st_addon_scope_dummy,st_addon_scope_dummy_descr,0.65,3480,
pl15_scolaz,II_FOOD,w_misc,st_addon_scope_pl15_scolaz,st_addon_scope_pl15_scolaz_descr,0.13,42300,
pn23,II_FOOD,w_misc,st_addon_scope_pn23,st_addon_scope_pn23_descr,0.85,17350,
pn23_x,II_FOOD,w_misc,st_addon_scope_dummy,st_addon_scope_dummy_descr,0.85,17350,
pn23f,II_FOOD,w_misc,st_addon_scope_dummy,st_addon_scope_dummy_descr,0.85,17350,
point_aimpro,II_FOOD,w_misc,st_addon_scope_aimpoint_pro,st_addon_scope_aimpoint_pro_descr,0.33,8280,
point_aimpro_x,II_FOOD,w_misc,st_addon_scope_dummy,st_addon_scope_dummy_descr,0.33,8280,
poltergeist_fake,SM_POLTR,SM_POLTER_G,,,0.00,0,
porn,II_ATTCH,i_misc,st_porn,st_porn_descr,0.11,750,
porn2,II_ATTCH,i_misc,st_porn2,st_porn2_descr,0.11,950,
powder_1,AMMO_S,w_ammo,st_powder_pistol,st_powder_pistol_desc,0.01,10,
powder_2,AMMO_S,w_ammo,st_powder_rifle,st_powder_rifle_desc,0.01,10,
powder_3,AMMO_S,w_ammo,st_powder_mag,st_powder_mag_desc,0.01,10,
powder_poltergeist,II_ATTCH,i_mutant_belt,st_powder_poltergeist,st_powder_poltergeist_descr,0.08,2760,
pri_a15_documents,II_ATTCH,i_quest,st_vodka,st_vodka_descr,0.05,100,
pri_a15_wpn_ak74,II_ATTCH,i_quest,st_wpn_ak74,st_wpn_ak74_descr,3.30,4000,
pri_a15_wpn_ak74u,II_ATTCH,i_quest,st_wpn_ak74u,st_wpn_ak74u_descr,2.70,2100,
pri_a15_wpn_svu,II_ATTCH,i_quest,st_wpn_svu,st_wpn_svu_descr,4.40,17500,
pri_a15_wpn_wincheaster1300,II_ATTCH,i_quest,st_wpn_wincheaster1300,st_wpn_wincheaster1300_descr,3.00,1250,
pri_a17_gauss_rifle,WP_SVD,w_sniper,st_wpn_umirotvoritel_bas,st_wpn_umirotvoritel_bas_descr,7.77,185860,
pri_a19_american_experiment_info,II_ATTCH,i_quest,st_pri_a19_american_experiment_info_name,st_pri_a19_american_experiment_info_descr,0.02,0,
pri_a19_lab_x10_info,II_ATTCH,i_quest,st_pri_a19_lab_x10_info_name,st_pri_a19_lab_x10_info_descr,0.05,0,
pri_a19_lab_x16_info,II_ATTCH,i_quest,st_pri_a19_lab_x16_info_name,st_pri_a19_lab_x16_info_descr,0.05,0,
pri_a19_lab_x18_info,II_ATTCH,i_quest,st_pri_a19_lab_x18_info_name,st_pri_a19_lab_x18_info_descr,0.05,0,
pri_a19_lab_x7_info,II_ATTCH,i_quest,st_pri_a19_lab_x7_info_name,st_pri_a19_lab_x7_info_descr,0.05,0,
pri_a25_antenna_grenade,S_EXPLO,w_base,,no_description,0.10,500,
pri_a25_enter_door_explosive_grenade,S_EXPLO,w_base,,no_description,0.10,500,
pri_a25_explosive_charge_item,D_PDA,i_quest,pri_a25_explosive_name,pri_a25_explosive_charge_descr,3.50,20,
pri_a25_poltergeist,SM_POLTR,SM_POLTER_G,,,0.00,0,
pri_b35_lab_x8_key,D_PDA,i_quest,st_pri_b35_lab_x8_key_name,st_pri_b35_lab_x8_key_desc,0.05,0,
pri_b36_monolith_hiding_place_pda,II_ATTCH,i_quest,st_pri_b36_monolith_hiding_place_pda_name,st_pri_b36_monolith_hiding_place_pda_desc,0.10,0,
pri_decoder_documents,II_ATTCH,i_quest,item_docs_hiden_pri_name,pri_decoder_docs_conclusion_txt,0.00,0,
pritseldob,II_FOOD,w_misc,st_addon_scope_psicho_rmr,st_addon_scope_psicho_rmr_descr,0.66,45950,
prop_ammo_box,II_ATTCH,i_tool,st_placeable_ammo_box,st_placeable_ammo_box_descr,4.00,6500,
prop_bed_1,II_ATTCH,i_tool,st_prop_bed_1,st_prop_bed_1_descr,5.00,2000,
prop_bed_2,II_ATTCH,i_tool,st_prop_bed_2,st_prop_bed_2_descr,10.00,3500,
prop_bed_3,II_ATTCH,i_tool,st_prop_bed_3,st_prop_bed_3_descr,15.00,5000,
prop_board_map,II_ATTCH,i_tool,st_prop_board_map,st_prop_board_map_descr,4.25,4000,
prop_bong,II_ATTCH,i_tool,st_prop_bong,st_prop_bong_descr,0.70,1000,
prop_cans_tuna,II_ATTCH,i_tool,st_prop_cans_tuna,st_prop_cans_tuna_descr,1.50,1000,
prop_chair,II_ATTCH,i_tool,st_prop_chair,st_prop_chair_descr,1.35,500,
prop_clock_1,II_ATTCH,i_tool,st_prop_prop_clock_1,st_prop_prop_clock_1_descr,0.30,1750,
prop_couch_1,II_ATTCH,i_tool,st_prop_couch_1,st_prop_couch_1_descr,15.00,5000,
prop_counter_1,II_ATTCH,i_tool,st_prop_counter_1,st_prop_counter_1_descr,2.00,1500,
prop_dish1,II_ATTCH,i_tool,st_prop_dish1,st_prop_dish1_descr,0.10,100,
prop_dish2,II_ATTCH,i_tool,st_prop_dish2,st_prop_dish2_descr,0.10,125,
prop_fan,II_ATTCH,i_tool,st_prop_fan,st_prop_fan_descr,0.40,425,
prop_fridge,II_ATTCH,i_tool,st_prop_fridge,st_prop_fridge_descr,35.00,12500,
prop_keyboard,II_ATTCH,i_tool,st_prop_keyboard,st_prop_keyboard_descr,0.65,425,
prop_lamp1,II_ATTCH,i_tool,st_prop_lamp1,st_prop_lamp1_descr,0.60,1250,
prop_lamp2,II_ATTCH,i_tool,st_prop_lamp2,st_prop_lamp2_descr,0.60,1450,
prop_laptop_item,II_ATTCH,i_tool,st_prop_laptop_item,st_prop_laptop_item_descr,1.25,15250,
prop_med_case_1,II_ATTCH,i_tool,st_prop_med_case_1,st_prop_med_case_1_descr,0.30,3500,
prop_mice_pad,II_ATTCH,i_tool,st_prop_mice_pad,st_prop_mice_pad_descr,0.10,100,
prop_monitor,II_ATTCH,i_tool,st_prop_monitor,st_prop_monitor_descr,1.50,1000,
prop_mug,II_ATTCH,i_tool,st_prop_mug,st_prop_mug_descr,0.15,150,
prop_pccase,II_ATTCH,i_tool,st_prop_case,st_prop_case_descr,1.50,1500,
prop_poster_vertical_item,II_ATTCH,i_tool,st_prop_poster_vertical_item,st_prop_poster_vertical_item_descr,0.01,500,
prop_shelf_1,II_ATTCH,i_tool,st_prop_shelf_1,st_prop_shelf_1_descr,3.50,2250,
prop_shelf_2,II_ATTCH,i_tool,st_prop_shelf_2,st_prop_shelf_2_descr,6.50,3250,
prop_stove1,II_ATTCH,i_tool,st_prop_stove1,st_prop_stove1_descr,0.15,1750,
prop_stove2,II_ATTCH,i_tool,st_prop_stove2,st_prop_stove2_descr,25.00,3500,
prop_table_1,II_ATTCH,i_tool,st_prop_table_1,st_prop_table_1_descr,2.75,3000,
prop_table_2,II_ATTCH,i_tool,st_prop_table_2,st_prop_table_2_descr,1.25,1250,
prop_tv,II_ATTCH,i_tool,st_prop_tv,st_prop_tv_descr,4.00,2000,
protein,II_FOOD,i_food,st_protein,st_protein_descr,0.09,1000,
prt_i_ammo,II_ATTCH,i_part,st_prt_i_ammo,st_prt_i_ammo_descr,0.06,52,
prt_i_capacitors,II_ATTCH,i_part,st_prt_i_capacitors,st_prt_i_capacitors_descr,0.06,193,
prt_i_ceramic,II_ATTCH,i_part,st_prt_i_ceramic,st_prt_i_ceramic_descr,0.21,46,
prt_i_copper,II_ATTCH,i_part,st_prt_i_copper,st_prt_i_copper_descr,0.07,134,
prt_i_fasteners,II_ATTCH,i_part,st_prt_i_fasteners,st_prt_i_fasteners_descr,0.01,73,
prt_i_glass,II_ATTCH,i_part,st_prt_i_glass,st_prt_i_glass_descr,0.18,24,
prt_i_leather,II_ATTCH,i_part,st_prt_i_leather,st_prt_i_leather_descr,0.12,54,
prt_i_paper,II_ATTCH,i_part,st_prt_i_paper,st_prt_i_paper_descr,0.00,61,
prt_i_plastic,II_ATTCH,i_part,st_prt_i_plastic,st_prt_i_plastic_descr,0.00,144,
prt_i_resistors,II_ATTCH,i_part,st_prt_i_resistors,st_prt_i_resistors_descr,0.05,140,
prt_i_rubber,II_ATTCH,i_part,st_prt_i_rubber,st_prt_i_rubber_descr,0.06,22,
prt_i_scrap,II_ATTCH,i_part,st_prt_i_scrap,st_prt_i_scrap_descr,0.11,50,
prt_i_textolite,II_ATTCH,i_part,st_prt_i_textolite,st_prt_i_textolite_descr,0.02,178,
prt_i_transistors,II_ATTCH,i_part,st_prt_i_transistors,st_prt_i_transistors_descr,0.06,240,
prt_i_wood,II_ATTCH,i_part,st_prt_i_wood,st_prt_i_wood_descr,0.13,132,
prt_o_ballistic_1,II_ATTCH,i_part,st_prt_o_ballistic_1,st_prt_o_ballistic_1_descr,0.30,750,
prt_o_ballistic_10,II_ATTCH,i_part,st_prt_o_ballistic_10,st_prt_o_ballistic_10_descr,0.30,750,
prt_o_ballistic_11,II_ATTCH,i_part,st_prt_o_ballistic_11,st_prt_o_ballistic_11_descr,0.30,750,
prt_o_ballistic_12,II_ATTCH,i_part,st_prt_o_ballistic_12,st_prt_o_ballistic_12_descr,0.30,750,
prt_o_ballistic_13,II_ATTCH,i_part,st_prt_o_ballistic_13,st_prt_o_ballistic_13_descr,0.30,750,
prt_o_ballistic_14,II_ATTCH,i_part,st_prt_o_ballistic_14,st_prt_o_ballistic_14_descr,0.30,750,
prt_o_ballistic_15,II_ATTCH,i_part,st_prt_o_ballistic_15,st_prt_o_ballistic_15_descr,0.30,750,
prt_o_ballistic_16,II_ATTCH,i_part,st_prt_o_ballistic_16,st_prt_o_ballistic_16_descr,0.30,750,
prt_o_ballistic_17,II_ATTCH,i_part,st_prt_o_ballistic_17,st_prt_o_ballistic_17_descr,0.30,750,
prt_o_ballistic_18,II_ATTCH,i_part,st_prt_o_ballistic_18,st_prt_o_ballistic_18_descr,0.30,750,
prt_o_ballistic_19,II_ATTCH,i_part,st_prt_o_ballistic_19,st_prt_o_ballistic_19_descr,0.30,750,
prt_o_ballistic_2,II_ATTCH,i_part,st_prt_o_ballistic_2,st_prt_o_ballistic_2_descr,0.30,750,
prt_o_ballistic_20,II_ATTCH,i_part,st_prt_o_ballistic_20,st_prt_o_ballistic_20_descr,0.30,750,
prt_o_ballistic_3,II_ATTCH,i_part,st_prt_o_ballistic_3,st_prt_o_ballistic_3_descr,0.30,750,
prt_o_ballistic_4,II_ATTCH,i_part,st_prt_o_ballistic_4,st_prt_o_ballistic_4_descr,0.30,750,
prt_o_ballistic_5,II_ATTCH,i_part,st_prt_o_ballistic_5,st_prt_o_ballistic_5_descr,0.30,750,
prt_o_ballistic_6,II_ATTCH,i_part,st_prt_o_ballistic_6,st_prt_o_ballistic_6_descr,0.30,750,
prt_o_ballistic_7,II_ATTCH,i_part,st_prt_o_ballistic_7,st_prt_o_ballistic_7_descr,0.30,750,
prt_o_ballistic_8,II_ATTCH,i_part,st_prt_o_ballistic_8,st_prt_o_ballistic_8_descr,0.30,750,
prt_o_ballistic_9,II_ATTCH,i_part,st_prt_o_ballistic_9,st_prt_o_ballistic_9_descr,0.30,750,
prt_o_fabrics_1,II_ATTCH,i_part,st_prt_o_fabrics_1,st_prt_o_fabrics_1_descr,0.07,200,
prt_o_fabrics_2,II_ATTCH,i_part,st_prt_o_fabrics_2,st_prt_o_fabrics_2_descr,0.06,200,
prt_o_fabrics_3,II_ATTCH,i_part,st_prt_o_fabrics_3,st_prt_o_fabrics_3_descr,0.05,200,
prt_o_fabrics_4,II_ATTCH,i_part,st_prt_o_fabrics_4,st_prt_o_fabrics_4_descr,0.08,200,
prt_o_retardant_1,II_ATTCH,i_part,st_prt_o_retardant_1,st_prt_o_retardant_1_descr,0.10,550,
prt_o_retardant_10,II_ATTCH,i_part,st_prt_o_retardant_10,st_prt_o_retardant_10_descr,0.10,550,
prt_o_retardant_11,II_ATTCH,i_part,st_prt_o_retardant_11,st_prt_o_retardant_11_descr,0.10,550,
prt_o_retardant_12,II_ATTCH,i_part,st_prt_o_retardant_12,st_prt_o_retardant_12_descr,0.10,550,
prt_o_retardant_13,II_ATTCH,i_part,st_prt_o_retardant_13,st_prt_o_retardant_13_descr,0.10,550,
prt_o_retardant_14,II_ATTCH,i_part,st_prt_o_retardant_14,st_prt_o_retardant_14_descr,0.10,550,
prt_o_retardant_15,II_ATTCH,i_part,st_prt_o_retardant_15,st_prt_o_retardant_15_descr,0.10,550,
prt_o_retardant_16,II_ATTCH,i_part,st_prt_o_retardant_16,st_prt_o_retardant_16_descr,0.10,550,
prt_o_retardant_17,II_ATTCH,i_part,st_prt_o_retardant_17,st_prt_o_retardant_17_descr,0.10,550,
prt_o_retardant_18,II_ATTCH,i_part,st_prt_o_retardant_18,st_prt_o_retardant_18_descr,0.10,550,
prt_o_retardant_19,II_ATTCH,i_part,st_prt_o_retardant_19,st_prt_o_retardant_19_descr,0.10,550,
prt_o_retardant_2,II_ATTCH,i_part,st_prt_o_retardant_2,st_prt_o_retardant_2_descr,0.10,550,
prt_o_retardant_20,II_ATTCH,i_part,st_prt_o_retardant_20,st_prt_o_retardant_20_descr,0.10,550,
prt_o_retardant_3,II_ATTCH,i_part,st_prt_o_retardant_3,st_prt_o_retardant_3_descr,0.10,550,
prt_o_retardant_4,II_ATTCH,i_part,st_prt_o_retardant_4,st_prt_o_retardant_4_descr,0.10,550,
prt_o_retardant_5,II_ATTCH,i_part,st_prt_o_retardant_5,st_prt_o_retardant_5_descr,0.10,550,
prt_o_retardant_6,II_ATTCH,i_part,st_prt_o_retardant_6,st_prt_o_retardant_6_descr,0.10,550,
prt_o_retardant_7,II_ATTCH,i_part,st_prt_o_retardant_7,st_prt_o_retardant_7_descr,0.10,550,
prt_o_retardant_8,II_ATTCH,i_part,st_prt_o_retardant_8,st_prt_o_retardant_8_descr,0.10,550,
prt_o_retardant_9,II_ATTCH,i_part,st_prt_o_retardant_9,st_prt_o_retardant_9_descr,0.10,550,
prt_o_support_1,II_ATTCH,i_part,st_prt_o_support_1,st_prt_o_support_1_descr,6.70,5000,
prt_w_barrel_1,II_ATTCH,i_part,st_barrel_1,st_barrel_1_descr,0.75,800,
prt_w_barrel_10,II_ATTCH,i_part,st_barrel_10,st_barrel_10_descr,0.75,800,
prt_w_barrel_11,II_ATTCH,i_part,st_barrel_11,st_barrel_11_descr,0.15,800,
prt_w_barrel_12,II_ATTCH,i_part,st_barrel_12,st_barrel_12_descr,0.15,800,
prt_w_barrel_13,II_ATTCH,i_part,st_barrel_13,st_barrel_13_descr,0.75,800,
prt_w_barrel_2,II_ATTCH,i_part,st_barrel_2,st_barrel_2_descr,0.75,800,
prt_w_barrel_3,II_ATTCH,i_part,st_barrel_3,st_barrel_3_descr,0.40,800,
prt_w_barrel_4,II_ATTCH,i_part,st_barrel_4,st_barrel_4_descr,0.50,800,
prt_w_barrel_5,II_ATTCH,i_part,st_barrel_5,st_barrel_5_descr,0.50,800,
prt_w_barrel_6,II_ATTCH,i_part,st_barrel_6,st_barrel_6_descr,0.37,800,
prt_w_barrel_7,II_ATTCH,i_part,st_barrel_7,st_barrel_7_descr,0.33,800,
prt_w_barrel_8,II_ATTCH,i_part,st_barrel_8,st_barrel_8_descr,0.30,800,
prt_w_barrel_9,II_ATTCH,i_part,st_barrel_9,st_barrel_9_descr,0.30,800,
prt_w_bolt_1,II_ATTCH,i_part,st_bolt_1,st_bolt_1_descr,0.07,600,
prt_w_bolt_10,II_ATTCH,i_part,st_bolt_10,st_bolt_10_descr,0.07,600,
prt_w_bolt_11,II_ATTCH,i_part,st_bolt_11,st_bolt_11_descr,0.07,600,
prt_w_bolt_12,II_ATTCH,i_part,st_bolt_12,st_bolt_12_descr,0.07,600,
prt_w_bolt_13,II_ATTCH,i_part,st_bolt_13,st_bolt_13_descr,0.07,600,
prt_w_bolt_14,II_ATTCH,i_part,st_bolt_14,st_bolt_14_descr,0.07,600,
prt_w_bolt_15,II_ATTCH,i_part,st_bolt_15,st_bolt_15_descr,0.07,600,
prt_w_bolt_16,II_ATTCH,i_part,st_bolt_16,st_bolt_16_descr,0.07,600,
prt_w_bolt_17,II_ATTCH,i_part,st_bolt_17,st_bolt_17_descr,0.07,600,
prt_w_bolt_2,II_ATTCH,i_part,st_bolt_2,st_bolt_2_descr,0.07,600,
prt_w_bolt_3,II_ATTCH,i_part,st_bolt_3,st_bolt_3_descr,0.07,600,
prt_w_bolt_4,II_ATTCH,i_part,st_bolt_4,st_bolt_4_descr,0.07,600,
prt_w_bolt_5,II_ATTCH,i_part,st_bolt_5,st_bolt_5_descr,0.07,600,
prt_w_bolt_6,II_ATTCH,i_part,st_bolt_6,st_bolt_6_descr,0.07,600,
prt_w_bolt_7,II_ATTCH,i_part,st_bolt_7,st_bolt_7_descr,0.07,600,
prt_w_bolt_8,II_ATTCH,i_part,st_bolt_8,st_bolt_8_descr,0.07,600,
prt_w_bolt_9,II_ATTCH,i_part,st_bolt_9,st_bolt_9_descr,0.07,600,
prt_w_bolt_carrier_1,II_ATTCH,i_part,st_bolt_carrier_1,st_bolt_carrier_1_descr,0.20,700,
prt_w_bolt_carrier_10,II_ATTCH,i_part,st_bolt_carrier_10,st_bolt_carrier_10_descr,0.15,700,
prt_w_bolt_carrier_11,II_ATTCH,i_part,st_bolt_carrier_11,st_bolt_carrier_11_descr,0.15,700,
prt_w_bolt_carrier_2,II_ATTCH,i_part,st_bolt_carrier_2,st_bolt_carrier_2_descr,0.20,700,
prt_w_bolt_carrier_3,II_ATTCH,i_part,st_bolt_carrier_3,st_bolt_carrier_3_descr,0.15,700,
prt_w_bolt_carrier_4,II_ATTCH,i_part,st_bolt_carrier_4,st_bolt_carrier_4_descr,0.15,700,
prt_w_bolt_carrier_5,II_ATTCH,i_part,st_bolt_carrier_5,st_bolt_carrier_5_descr,0.15,700,
prt_w_bolt_carrier_6,II_ATTCH,i_part,st_bolt_carrier_6,st_bolt_carrier_6_descr,0.15,700,
prt_w_bolt_carrier_7,II_ATTCH,i_part,st_bolt_carrier_7,st_bolt_carrier_7_descr,0.15,700,
prt_w_bolt_carrier_8,II_ATTCH,i_part,st_bolt_carrier_8,st_bolt_carrier_8_descr,0.15,700,
prt_w_bolt_carrier_9,II_ATTCH,i_part,st_bolt_carrier_9,st_bolt_carrier_9_descr,0.15,700,
prt_w_gas_tube_1,II_ATTCH,i_part,st_gas_tube_1,st_gas_tube_1_descr,0.10,750,
prt_w_gas_tube_10,II_ATTCH,i_part,st_gas_tube_10,st_gas_tube_10_descr,0.10,750,
prt_w_gas_tube_11,II_ATTCH,i_part,st_gas_tube_11,st_gas_tube_11_descr,0.10,750,
prt_w_gas_tube_2,II_ATTCH,i_part,st_gas_tube_2,st_gas_tube_2_descr,0.10,750,
prt_w_gas_tube_3,II_ATTCH,i_part,st_gas_tube_3,st_gas_tube_3_descr,0.10,750,
prt_w_gas_tube_4,II_ATTCH,i_part,st_gas_tube_4,st_gas_tube_4_descr,0.10,750,
prt_w_gas_tube_5,II_ATTCH,i_part,st_gas_tube_5,st_gas_tube_5_descr,0.10,750,
prt_w_gas_tube_6,II_ATTCH,i_part,st_gas_tube_6,st_gas_tube_6_descr,0.10,750,
prt_w_gas_tube_7,II_ATTCH,i_part,st_gas_tube_7,st_gas_tube_7_descr,0.10,750,
prt_w_gas_tube_8,II_ATTCH,i_part,st_gas_tube_8,st_gas_tube_8_descr,0.10,750,
prt_w_gas_tube_9,II_ATTCH,i_part,st_gas_tube_9,st_gas_tube_9_descr,0.10,750,
prt_w_p_barrel_1,II_ATTCH,i_part,st_prt_w_p_barrel_1,st_prt_w_p_barrel_1_descr,0.10,750,
prt_w_p_barrel_2,II_ATTCH,i_part,st_prt_w_p_barrel_2,st_prt_w_p_barrel_2_descr,0.10,750,
prt_w_p_barrel_3,II_ATTCH,i_part,st_prt_w_p_barrel_3,st_prt_w_p_barrel_3_descr,0.15,750,
prt_w_p_barrel_4,II_ATTCH,i_part,st_prt_w_p_barrel_4,st_prt_w_p_barrel_4_descr,0.15,750,
prt_w_p_barrel_5,II_ATTCH,i_part,st_prt_w_p_barrel_5,st_prt_w_p_barrel_5_descr,0.10,750,
prt_w_p_barrel_6,II_ATTCH,i_part,st_prt_w_p_barrel_6,st_prt_w_p_barrel_6_descr,0.10,750,
prt_w_p_barrel_7,II_ATTCH,i_part,st_prt_w_p_barrel_7,st_prt_w_p_barrel_7_descr,0.15,750,
prt_w_p_spring_1,II_ATTCH,i_part,st_prt_w_p_spring_1,st_prt_w_p_spring_1_descr,0.05,850,
prt_w_p_spring_2,II_ATTCH,i_part,st_prt_w_p_spring_2,st_prt_w_p_spring_2_descr,0.05,850,
prt_w_p_spring_3,II_ATTCH,i_part,st_prt_w_p_spring_3,st_prt_w_p_spring_3_descr,0.05,850,
prt_w_p_spring_4,II_ATTCH,i_part,st_prt_w_p_spring_4,st_prt_w_p_spring_4_descr,0.05,850,
prt_w_p_spring_5,II_ATTCH,i_part,st_prt_w_p_spring_5,st_prt_w_p_spring_5_descr,0.05,850,
prt_w_p_spring_6,II_ATTCH,i_part,st_prt_w_p_spring_6,st_prt_w_p_spring_6_descr,0.05,850,
prt_w_p_trigger_1,II_ATTCH,i_part,st_prt_w_p_trigger_1,st_prt_w_p_trigger_1_descr,0.07,650,
